gene_id	pathway
TRINITY_DN4373_c0_g1	map00240
TRINITY_DN4585_c0_g1	map00240
TRINITY_DN4716_c0_g1	map00240
TRINITY_DN480_c0_g1	map00240
TRINITY_DN489_c0_g1	map00240
TRINITY_DN5097_c0_g1	map00240
TRINITY_DN5234_c0_g1	map00240
TRINITY_DN5643_c1_g1	map00240
TRINITY_DN597_c0_g1	map00240
TRINITY_DN63_c0_g1	map00240
TRINITY_DN651_c1_g1	map00240
TRINITY_DN6941_c0_g1	map00240
TRINITY_DN6998_c0_g1	map00240
TRINITY_DN742_c0_g1	map00240
TRINITY_DN75_c0_g1	map00240
TRINITY_DN847_c0_g1	map00240
TRINITY_DN85_c0_g1	map00240
TRINITY_DN8710_c0_g1	map00240
TRINITY_DN9039_c0_g1	map00240
TRINITY_DN933_c0_g1	map00240
TRINITY_DN985_c0_g1	map00240
TRINITY_DN987_c0_g1	map00240
TRINITY_DN1029_c2_g1	map00250
TRINITY_DN10646_c1_g1	map00250
TRINITY_DN10822_c0_g1	map00250
TRINITY_DN10865_c0_g1	map00250
TRINITY_DN1120_c0_g1	map00250
TRINITY_DN11254_c0_g1	map00250
TRINITY_DN1135_c0_g1	map00250
TRINITY_DN12265_c0_g1	map00250
TRINITY_DN12333_c0_g1	map00250
TRINITY_DN1242_c0_g1	map00250
TRINITY_DN12483_c0_g1	map00250
TRINITY_DN12565_c0_g1	map00250
TRINITY_DN13118_c0_g1	map00250
TRINITY_DN1315_c0_g1	map00250
TRINITY_DN1531_c0_g1	map00250
TRINITY_DN15909_c0_g1	map00250
TRINITY_DN16040_c0_g1	map00250
TRINITY_DN1670_c0_g1	map00250
TRINITY_DN1804_c0_g1	map00250
TRINITY_DN2033_c0_g1	map00250
TRINITY_DN2150_c0_g1	map00250
TRINITY_DN2268_c0_g1	map00250
TRINITY_DN2730_c0_g1	map00250
TRINITY_DN2760_c0_g1	map00250
TRINITY_DN3331_c0_g1	map00250
TRINITY_DN347_c0_g1	map00250
TRINITY_DN3600_c0_g1	map00250
TRINITY_DN3624_c0_g1	map00250
TRINITY_DN3652_c0_g1	map00250
TRINITY_DN393_c0_g1	map00250
TRINITY_DN39_c0_g1	map00250
TRINITY_DN4125_c0_g1	map00250
TRINITY_DN415_c0_g1	map00250
TRINITY_DN4186_c0_g1	map00250
TRINITY_DN4484_c0_g1	map00250
TRINITY_DN498_c0_g1	map00250
TRINITY_DN5237_c0_g1	map00250
TRINITY_DN5321_c1_g1	map00250
TRINITY_DN5422_c0_g1	map00250
TRINITY_DN5682_c0_g1	map00250
TRINITY_DN6390_c0_g1	map00250
TRINITY_DN664_c0_g1	map00250
TRINITY_DN749_c0_g1	map00250
TRINITY_DN80_c0_g1	map00250
TRINITY_DN8983_c0_g1	map00250
TRINITY_DN9696_c0_g1	map00250
TRINITY_DN99_c0_g1	map00250
TRINITY_DN1387_c0_g1	map00254
TRINITY_DN2165_c0_g1	map00254
TRINITY_DN3462_c0_g1	map00254
TRINITY_DN5676_c0_g1	map00254
TRINITY_DN5716_c0_g1	map00254
TRINITY_DN0_c0_g1	map00260
TRINITY_DN1005_c0_g1	map00260
TRINITY_DN10558_c0_g1	map00260
TRINITY_DN10838_c0_g1	map00260
TRINITY_DN1111_c0_g1	map00260
TRINITY_DN11438_c0_g1	map00260
TRINITY_DN11641_c0_g1	map00260
TRINITY_DN12503_c0_g1	map00260
TRINITY_DN12728_c0_g1	map00260
TRINITY_DN127_c0_g1	map00260
TRINITY_DN12989_c0_g1	map00260
TRINITY_DN14161_c0_g1	map00260
TRINITY_DN14216_c0_g1	map00260
TRINITY_DN14260_c0_g1	map00260
TRINITY_DN14263_c0_g1	map00260
TRINITY_DN14455_c0_g1	map00260
TRINITY_DN14499_c0_g1	map00260
TRINITY_DN144_c0_g1	map00260
TRINITY_DN153_c0_g1	map00260
TRINITY_DN15967_c0_g1	map00260
TRINITY_DN16212_c0_g1	map00260
TRINITY_DN1667_c0_g1	map00260
TRINITY_DN1676_c0_g1	map00260
TRINITY_DN1756_c0_g1	map00260
TRINITY_DN17929_c0_g1	map00260
TRINITY_DN18127_c0_g1	map00260
TRINITY_DN181_c0_g1	map00260
TRINITY_DN18241_c0_g1	map00260
TRINITY_DN18292_c0_g1	map00260
TRINITY_DN1830_c0_g1	map00260
TRINITY_DN18335_c0_g1	map00260
TRINITY_DN2034_c0_g1	map00260
TRINITY_DN208_c0_g1	map00260
TRINITY_DN2268_c0_g1	map00260
TRINITY_DN2342_c0_g1	map00260
TRINITY_DN23_c0_g1	map00260
TRINITY_DN2487_c0_g1	map00260
TRINITY_DN25_c0_g1	map00260
TRINITY_DN2760_c0_g1	map00260
TRINITY_DN2787_c0_g1	map00260
TRINITY_DN2810_c0_g1	map00260
TRINITY_DN2952_c0_g1	map00260
TRINITY_DN3046_c0_g1	map00260
TRINITY_DN3214_c0_g1	map00260
TRINITY_DN3289_c0_g1	map00260
TRINITY_DN3600_c0_g1	map00260
TRINITY_DN3762_c0_g1	map00260
TRINITY_DN3861_c0_g1	map00260
TRINITY_DN4181_c0_g1	map00260
TRINITY_DN4199_c0_g1	map00260
TRINITY_DN4360_c0_g1	map00260
TRINITY_DN4474_c0_g1	map00260
TRINITY_DN4585_c0_g1	map00260
TRINITY_DN4590_c0_g1	map00260
TRINITY_DN4937_c0_g1	map00260
TRINITY_DN496_c0_g1	map00260
TRINITY_DN5054_c0_g1	map00260
TRINITY_DN5324_c0_g1	map00260
TRINITY_DN5676_c0_g1	map00260
TRINITY_DN590_c0_g1	map00260
TRINITY_DN7108_c0_g1	map00260
TRINITY_DN713_c0_g1	map00260
TRINITY_DN8475_c0_g1	map00260
TRINITY_DN8797_c0_g1	map00260
TRINITY_DN8810_c0_g1	map00260
TRINITY_DN8812_c0_g1	map00260
TRINITY_DN8833_c0_g1	map00260
TRINITY_DN8856_c0_g1	map00260
TRINITY_DN8983_c0_g1	map00260
TRINITY_DN9126_c0_g1	map00260
TRINITY_DN9310_c0_g1	map00260
TRINITY_DN9609_c0_g1	map00260
TRINITY_DN982_c0_g1	map00260
TRINITY_DN2810_c0_g1	map00261
TRINITY_DN448_c0_g1	map00261
TRINITY_DN713_c0_g1	map00261
TRINITY_DN1001_c0_g1	map00270
TRINITY_DN1071_c0_g1	map00270
TRINITY_DN10822_c0_g1	map00270
TRINITY_DN10865_c0_g1	map00270
TRINITY_DN1113_c0_g1	map00270
TRINITY_DN1232_c0_g1	map00270
TRINITY_DN1269_c0_g1	map00270
TRINITY_DN12728_c0_g1	map00270
TRINITY_DN133_c0_g1	map00270
TRINITY_DN13462_c0_g1	map00270
TRINITY_DN141_c0_g1	map00270
TRINITY_DN14282_c0_g1	map00270
TRINITY_DN14394_c0_g1	map00270
TRINITY_DN15954_c0_g1	map00270
TRINITY_DN16377_c0_g1	map00270
TRINITY_DN16380_c0_g1	map00270
TRINITY_DN1719_c0_g1	map00270
TRINITY_DN17878_c0_g1	map00270
TRINITY_DN1804_c0_g1	map00270
TRINITY_DN18231_c0_g1	map00270
TRINITY_DN1854_c0_g1	map00270
TRINITY_DN1945_c0_g1	map00270
TRINITY_DN1984_c0_g1	map00270
TRINITY_DN2412_c0_g1	map00270
TRINITY_DN25_c0_g1	map00270
TRINITY_DN2622_c0_g1	map00270
TRINITY_DN2810_c0_g1	map00270
TRINITY_DN2836_c0_g1	map00270
TRINITY_DN2879_c0_g1	map00270
TRINITY_DN2897_c0_g1	map00270
TRINITY_DN3187_c0_g1	map00270
TRINITY_DN3509_c0_g1	map00270
TRINITY_DN3574_c0_g1	map00270
TRINITY_DN3640_c0_g1	map00270
TRINITY_DN3792_c0_g1	map00270
TRINITY_DN3816_c0_g1	map00270
TRINITY_DN4186_c0_g1	map00270
TRINITY_DN4199_c0_g1	map00270
TRINITY_DN4484_c0_g1	map00270
TRINITY_DN4654_c0_g1	map00270
TRINITY_DN465_c0_g1	map00270
TRINITY_DN4736_c0_g1	map00270
TRINITY_DN4821_c0_g1	map00270
TRINITY_DN4850_c0_g1	map00270
TRINITY_DN496_c0_g1	map00270
TRINITY_DN5239_c0_g1	map00270
TRINITY_DN552_c0_g1	map00270
TRINITY_DN580_c0_g1	map00270
TRINITY_DN5924_c2_g1	map00270
TRINITY_DN6353_c0_g1	map00270
TRINITY_DN666_c0_g1	map00270
TRINITY_DN713_c0_g1	map00270
TRINITY_DN749_c0_g1	map00270
TRINITY_DN766_c0_g1	map00270
TRINITY_DN816_c0_g1	map00270
TRINITY_DN83_c0_g1	map00270
TRINITY_DN9374_c0_g1	map00270
TRINITY_DN99_c0_g1	map00270
TRINITY_DN10641_c0_g1	map00280
TRINITY_DN1086_c0_g1	map00280
TRINITY_DN10931_c0_g1	map00280
TRINITY_DN10947_c0_g1	map00280
TRINITY_DN10977_c0_g1	map00280
TRINITY_DN11021_c0_g1	map00280
TRINITY_DN1115_c0_g1	map00280
TRINITY_DN1197_c0_g1	map00280
TRINITY_DN12292_c0_g1	map00280
TRINITY_DN12491_c0_g1	map00280
TRINITY_DN1309_c0_g1	map00280
TRINITY_DN13175_c0_g1	map00280
TRINITY_DN14324_c0_g1	map00280
TRINITY_DN14394_c0_g1	map00280
TRINITY_DN14573_c0_g1	map00280
TRINITY_DN1474_c0_g1	map00280
TRINITY_DN16377_c0_g1	map00280
TRINITY_DN1735_c0_g1	map00280
TRINITY_DN17611_c0_g1	map00280
TRINITY_DN17790_c0_g1	map00280
TRINITY_DN17962_c7_g1	map00280
TRINITY_DN1915_c0_g1	map00280
TRINITY_DN1984_c0_g1	map00280
TRINITY_DN2128_c0_g1	map00280
TRINITY_DN2150_c0_g1	map00280
TRINITY_DN2378_c0_g1	map00280
TRINITY_DN2794_c0_g1	map00280
TRINITY_DN2809_c1_g1	map00280
TRINITY_DN3266_c0_g1	map00280
TRINITY_DN3356_c0_g1	map00280
TRINITY_DN3494_c0_g1	map00280
TRINITY_DN3814_c0_g1	map00280
TRINITY_DN3896_c0_g1	map00280
TRINITY_DN39_c0_g1	map00280
TRINITY_DN4021_c0_g1	map00280
TRINITY_DN4474_c0_g1	map00280
TRINITY_DN4645_c0_g1	map00280
TRINITY_DN4839_c0_g1	map00280
TRINITY_DN4850_c0_g1	map00280
TRINITY_DN4862_c0_g1	map00280
TRINITY_DN4938_c0_g1	map00280
TRINITY_DN4960_c0_g1	map00280
TRINITY_DN5019_c0_g1	map00280
TRINITY_DN552_c0_g1	map00280
TRINITY_DN599_c0_g1	map00280
TRINITY_DN8475_c0_g1	map00280
TRINITY_DN851_c0_g1	map00280
TRINITY_DN8802_c0_g1	map00280
TRINITY_DN8903_c0_g1	map00280
TRINITY_DN9198_c0_g1	map00280
TRINITY_DN17790_c0_g1	map00281
TRINITY_DN8802_c0_g1	map00281
TRINITY_DN11641_c0_g1	map00290
TRINITY_DN12728_c0_g1	map00290
TRINITY_DN1279_c0_g1	map00290
TRINITY_DN14021_c1_g1	map00290
TRINITY_DN14394_c0_g1	map00290
TRINITY_DN14818_c0_g1	map00290
TRINITY_DN1538_c0_g1	map00290
TRINITY_DN16377_c0_g1	map00290
TRINITY_DN1684_c0_g1	map00290
TRINITY_DN17811_c0_g1	map00290
TRINITY_DN18241_c0_g1	map00290
TRINITY_DN1984_c0_g1	map00290
TRINITY_DN3907_c0_g1	map00290
TRINITY_DN4850_c0_g1	map00290
TRINITY_DN5054_c0_g1	map00290
TRINITY_DN5135_c0_g1	map00290
TRINITY_DN552_c0_g1	map00290
TRINITY_DN582_c1_g1	map00290
TRINITY_DN590_c0_g1	map00290
TRINITY_DN8801_c0_g1	map00290
TRINITY_DN981_c0_g1	map00290
TRINITY_DN1100_c0_g1	map00300
TRINITY_DN1173_c0_g1	map00300
TRINITY_DN1252_c0_g1	map00300
TRINITY_DN1543_c0_g1	map00300
TRINITY_DN15894_c0_g1	map00300
TRINITY_DN17878_c0_g1	map00300
TRINITY_DN25_c0_g1	map00300
TRINITY_DN2731_c0_g1	map00300
TRINITY_DN2810_c0_g1	map00300
TRINITY_DN2913_c0_g1	map00300
TRINITY_DN580_c0_g1	map00300
TRINITY_DN713_c0_g1	map00300
TRINITY_DN1005_c0_g1	map00310
TRINITY_DN10931_c0_g1	map00310
TRINITY_DN1115_c0_g1	map00310
TRINITY_DN1158_c0_g1	map00310
TRINITY_DN1252_c0_g1	map00310
TRINITY_DN13175_c0_g1	map00310
TRINITY_DN14455_c0_g1	map00310
TRINITY_DN1474_c0_g1	map00310
TRINITY_DN1487_c0_g1	map00310
TRINITY_DN15909_c0_g1	map00310
TRINITY_DN15967_c0_g1	map00310
TRINITY_DN1620_c0_g1	map00310
TRINITY_DN1735_c0_g1	map00310
TRINITY_DN17878_c0_g1	map00310
TRINITY_DN17962_c7_g1	map00310
TRINITY_DN18292_c0_g1	map00310
TRINITY_DN1915_c0_g1	map00310
TRINITY_DN1958_c0_g1	map00310
TRINITY_DN2034_c0_g1	map00310
TRINITY_DN208_c0_g1	map00310
TRINITY_DN2794_c0_g1	map00310
TRINITY_DN2809_c1_g1	map00310
TRINITY_DN3331_c0_g1	map00310
TRINITY_DN3356_c0_g1	map00310
TRINITY_DN3547_c0_g1	map00310
TRINITY_DN3709_c0_g1	map00310
TRINITY_DN3861_c0_g1	map00310
TRINITY_DN39_c0_g1	map00310
TRINITY_DN4405_c0_g1	map00310
TRINITY_DN4590_c0_g1	map00310
TRINITY_DN4675_c0_g1	map00310
TRINITY_DN479_c0_g1	map00310
TRINITY_DN4839_c0_g1	map00310
TRINITY_DN4938_c0_g1	map00310
TRINITY_DN4960_c0_g1	map00310
TRINITY_DN5019_c0_g1	map00310
TRINITY_DN5237_c0_g1	map00310
TRINITY_DN5324_c0_g1	map00310
TRINITY_DN615_c0_g1	map00310
TRINITY_DN7108_c0_g1	map00310
TRINITY_DN8812_c0_g1	map00310
TRINITY_DN8856_c0_g1	map00310
TRINITY_DN8903_c0_g1	map00310
TRINITY_DN9198_c0_g1	map00310
TRINITY_DN948_c0_g1	map00310
TRINITY_DN2268_c0_g1	map00311
TRINITY_DN2527_c0_g1	map00311
TRINITY_DN2760_c0_g1	map00311
TRINITY_DN8983_c0_g1	map00311
TRINITY_DN971_c0_g1	map00311
TRINITY_DN10110_c0_g1	map00330
TRINITY_DN10822_c0_g1	map00330
TRINITY_DN10865_c0_g1	map00330
TRINITY_DN10931_c0_g1	map00330
TRINITY_DN11007_c0_g1	map00330
TRINITY_DN1115_c0_g1	map00330
TRINITY_DN11387_c0_g1	map00330
TRINITY_DN11621_c0_g1	map00330
TRINITY_DN12264_c0_g1	map00330
TRINITY_DN12565_c0_g1	map00330
TRINITY_DN13014_c0_g1	map00330
TRINITY_DN13071_c0_g1	map00330
TRINITY_DN1311_c0_g1	map00330
TRINITY_DN13175_c0_g1	map00330
TRINITY_DN13633_c0_g1	map00330
TRINITY_DN14107_c0_g1	map00330
TRINITY_DN14362_c0_g1	map00330
TRINITY_DN14772_c0_g1	map00330
TRINITY_DN16278_c0_g1	map00330
TRINITY_DN1689_c0_g1	map00330
TRINITY_DN1709_c0_g1	map00330
TRINITY_DN1735_c0_g1	map00330
TRINITY_DN17878_c0_g1	map00330
TRINITY_DN17962_c7_g1	map00330
TRINITY_DN1804_c0_g1	map00330
TRINITY_DN1830_c0_g1	map00330
TRINITY_DN2153_c0_g1	map00330
TRINITY_DN2268_c0_g1	map00330
TRINITY_DN2347_c0_g1	map00330
TRINITY_DN2412_c0_g1	map00330
TRINITY_DN2576_c0_g1	map00330
TRINITY_DN266_c0_g1	map00330
TRINITY_DN2760_c0_g1	map00330
TRINITY_DN2794_c0_g1	map00330
TRINITY_DN2809_c1_g1	map00330
TRINITY_DN2969_c0_g1	map00330
TRINITY_DN3063_c0_g1	map00330
TRINITY_DN3085_c0_g1	map00330
TRINITY_DN3099_c0_g1	map00330
TRINITY_DN3140_c0_g1	map00330
TRINITY_DN3264_c0_g1	map00330
TRINITY_DN3435_c0_g1	map00330
TRINITY_DN3609_c0_g1	map00330
TRINITY_DN368_c0_g1	map00330
TRINITY_DN4150_c0_g1	map00330
TRINITY_DN4175_c0_g1	map00330
TRINITY_DN4186_c0_g1	map00330
TRINITY_DN4204_c0_g1	map00330
TRINITY_DN4242_c0_g1	map00330
TRINITY_DN4411_c0_g1	map00330
TRINITY_DN4484_c0_g1	map00330
TRINITY_DN4511_c0_g1	map00330
TRINITY_DN4539_c0_g1	map00330
TRINITY_DN4646_c1_g1	map00330
TRINITY_DN4655_c0_g1	map00330
TRINITY_DN4742_c0_g1	map00330
TRINITY_DN4830_c0_g1	map00330
TRINITY_DN4839_c0_g1	map00330
TRINITY_DN4938_c0_g1	map00330
TRINITY_DN4960_c0_g1	map00330
TRINITY_DN498_c0_g1	map00330
TRINITY_DN5013_c0_g1	map00330
TRINITY_DN5019_c0_g1	map00330
TRINITY_DN5330_c0_g1	map00330
TRINITY_DN5787_c0_g1	map00330
TRINITY_DN5929_c0_g1	map00330
TRINITY_DN749_c0_g1	map00330
TRINITY_DN870_c0_g1	map00330
TRINITY_DN8884_c0_g1	map00330
TRINITY_DN888_c0_g1	map00330
TRINITY_DN8983_c0_g1	map00330
TRINITY_DN898_c0_g1	map00330
TRINITY_DN9385_c0_g1	map00330
TRINITY_DN9651_c0_g1	map00330
TRINITY_DN99_c0_g1	map00330
TRINITY_DN1689_c0_g1	map00332
TRINITY_DN1709_c0_g1	map00332
TRINITY_DN12480_c0_g1	map00333
TRINITY_DN2371_c0_g1	map00333
TRINITY_DN3477_c0_g1	map00333
TRINITY_DN3991_c0_g1	map00333
TRINITY_DN651_c0_g1	map00333
TRINITY_DN694_c0_g1	map00333
TRINITY_DN10931_c0_g1	map00340
TRINITY_DN1115_c0_g1	map00340
TRINITY_DN12695_c0_g1	map00340
TRINITY_DN13175_c0_g1	map00340
TRINITY_DN154_c0_g1	map00340
TRINITY_DN1735_c0_g1	map00340
TRINITY_DN17962_c7_g1	map00340
TRINITY_DN1830_c0_g1	map00340
TRINITY_DN230_c0_g1	map00340
TRINITY_DN2759_c0_g1	map00340
TRINITY_DN2794_c0_g1	map00340
TRINITY_DN2809_c1_g1	map00340
TRINITY_DN339_c0_g1	map00340
TRINITY_DN3434_c0_g1	map00340
TRINITY_DN3452_c0_g1	map00340
TRINITY_DN3727_c0_g1	map00340
TRINITY_DN4376_c0_g1	map00340
TRINITY_DN4839_c0_g1	map00340
TRINITY_DN4938_c0_g1	map00340
TRINITY_DN4960_c0_g1	map00340
TRINITY_DN5019_c0_g1	map00340
TRINITY_DN58_c0_g1	map00340
TRINITY_DN688_c0_g1	map00340
TRINITY_DN762_c0_g1	map00340
TRINITY_DN773_c0_g1	map00340
TRINITY_DN8840_c0_g1	map00340
TRINITY_DN1004_c0_g1	map00350
TRINITY_DN10097_c0_g1	map00350
TRINITY_DN10432_c0_g1	map00350
TRINITY_DN10822_c0_g1	map00350
TRINITY_DN10865_c0_g1	map00350
TRINITY_DN10931_c0_g1	map00350
TRINITY_DN1115_c0_g1	map00350
TRINITY_DN13296_c0_g1	map00350
TRINITY_DN13307_c0_g1	map00350
TRINITY_DN14216_c0_g1	map00350
TRINITY_DN14263_c0_g1	map00350
TRINITY_DN14373_c0_g1	map00350
TRINITY_DN14499_c0_g1	map00350
TRINITY_DN14902_c0_g1	map00350
TRINITY_DN14_c1_g1	map00350
TRINITY_DN15791_c0_g1	map00350
TRINITY_DN15909_c0_g1	map00350
TRINITY_DN16144_c0_g1	map00350
TRINITY_DN16190_c0_g1	map00350
TRINITY_DN1619_c0_g1	map00350
TRINITY_DN16596_c0_g1	map00350
TRINITY_DN1676_c0_g1	map00350
TRINITY_DN17106_c0_g1	map00350
TRINITY_DN1735_c0_g1	map00350
TRINITY_DN17644_c0_g1	map00350
TRINITY_DN17664_c0_g1	map00350
TRINITY_DN17962_c7_g1	map00350
TRINITY_DN17985_c0_g1	map00350
TRINITY_DN18022_c0_g1	map00350
TRINITY_DN1804_c0_g1	map00350
TRINITY_DN1830_c0_g1	map00350
TRINITY_DN18444_c0_g1	map00350
TRINITY_DN19050_c0_g1	map00350
TRINITY_DN2219_c0_g1	map00350
TRINITY_DN2384_c0_g1	map00350
TRINITY_DN2759_c0_g1	map00350
TRINITY_DN2770_c0_g1	map00350
TRINITY_DN2809_c1_g1	map00350
TRINITY_DN2931_c0_g1	map00350
TRINITY_DN305_c0_g1	map00350
TRINITY_DN3147_c0_g1	map00350
TRINITY_DN3331_c0_g1	map00350
TRINITY_DN34_c0_g1	map00350
TRINITY_DN4009_c0_g1	map00350
TRINITY_DN4176_c0_g1	map00350
TRINITY_DN4186_c0_g1	map00350
TRINITY_DN4287_c0_g1	map00350
TRINITY_DN4360_c0_g1	map00350
TRINITY_DN4484_c0_g1	map00350
TRINITY_DN4632_c0_g1	map00350
TRINITY_DN4682_c1_g1	map00350
TRINITY_DN4916_c0_g1	map00350
TRINITY_DN4938_c0_g1	map00350
TRINITY_DN5019_c0_g1	map00350
TRINITY_DN5154_c0_g1	map00350
TRINITY_DN5163_c0_g1	map00350
TRINITY_DN5237_c0_g1	map00350
TRINITY_DN580_c0_g1	map00350
TRINITY_DN7509_c0_g1	map00350
TRINITY_DN8248_c0_g1	map00350
TRINITY_DN8833_c0_g1	map00350
TRINITY_DN9126_c0_g1	map00350
TRINITY_DN9793_c0_g1	map00350
TRINITY_DN99_c0_g1	map00350
TRINITY_DN1007_c0_g1	map00360
TRINITY_DN10110_c0_g1	map00360
TRINITY_DN10822_c0_g1	map00360
TRINITY_DN10865_c0_g1	map00360
TRINITY_DN10931_c0_g1	map00360
TRINITY_DN11007_c0_g1	map00360
TRINITY_DN1115_c0_g1	map00360
TRINITY_DN11621_c0_g1	map00360
TRINITY_DN12404_c0_g1	map00360
TRINITY_DN12443_c0_g1	map00360
TRINITY_DN12464_c0_g1	map00360
TRINITY_DN13014_c0_g1	map00360
TRINITY_DN1311_c0_g1	map00360
TRINITY_DN13633_c0_g1	map00360
TRINITY_DN14116_c1_g1	map00360
TRINITY_DN14216_c0_g1	map00360
TRINITY_DN14263_c0_g1	map00360
TRINITY_DN14499_c0_g1	map00360
TRINITY_DN1482_c0_g1	map00360
TRINITY_DN15979_c0_g1	map00360
TRINITY_DN1619_c0_g1	map00360
TRINITY_DN1676_c0_g1	map00360
TRINITY_DN1735_c0_g1	map00360
TRINITY_DN17962_c7_g1	map00360
TRINITY_DN1804_c0_g1	map00360
TRINITY_DN1830_c0_g1	map00360
TRINITY_DN2759_c0_g1	map00360
TRINITY_DN2809_c1_g1	map00360
TRINITY_DN2969_c0_g1	map00360
TRINITY_DN3063_c0_g1	map00360
TRINITY_DN3085_c0_g1	map00360
TRINITY_DN3099_c0_g1	map00360
TRINITY_DN3264_c0_g1	map00360
TRINITY_DN3609_c0_g1	map00360
TRINITY_DN368_c0_g1	map00360
TRINITY_DN3731_c0_g1	map00360
TRINITY_DN4186_c0_g1	map00360
TRINITY_DN4242_c0_g1	map00360
TRINITY_DN4360_c0_g1	map00360
TRINITY_DN4415_c0_g1	map00360
TRINITY_DN4484_c0_g1	map00360
TRINITY_DN4539_c0_g1	map00360
TRINITY_DN4682_c1_g1	map00360
TRINITY_DN4684_c0_g1	map00360
TRINITY_DN4938_c0_g1	map00360
TRINITY_DN5013_c0_g1	map00360
TRINITY_DN5019_c0_g1	map00360
TRINITY_DN5716_c0_g1	map00360
TRINITY_DN580_c0_g1	map00360
TRINITY_DN5929_c0_g1	map00360
TRINITY_DN870_c0_g1	map00360
TRINITY_DN8833_c0_g1	map00360
TRINITY_DN8884_c0_g1	map00360
TRINITY_DN888_c0_g1	map00360
TRINITY_DN898_c0_g1	map00360
TRINITY_DN9126_c0_g1	map00360
TRINITY_DN9325_c0_g1	map00360
TRINITY_DN9385_c0_g1	map00360
TRINITY_DN9651_c0_g1	map00360
TRINITY_DN99_c0_g1	map00360
TRINITY_DN1153_c0_g1	map00361
TRINITY_DN12257_c0_g1	map00361
TRINITY_DN12950_c0_g1	map00361
TRINITY_DN16348_c0_g1	map00361
TRINITY_DN297_c0_g1	map00361
TRINITY_DN4072_c0_g1	map00361
TRINITY_DN5276_c0_g1	map00361
TRINITY_DN5640_c0_g1	map00361
TRINITY_DN5828_c0_g1	map00361
TRINITY_DN6977_c0_g1	map00361
TRINITY_DN12443_c0_g1	map00362
TRINITY_DN13315_c0_g1	map00362
TRINITY_DN1474_c0_g1	map00362
TRINITY_DN15799_c2_g1	map00362
TRINITY_DN1620_c0_g1	map00362
TRINITY_DN18094_c0_g1	map00362
TRINITY_DN19014_c0_g1	map00362
TRINITY_DN1915_c0_g1	map00362
TRINITY_DN2176_c0_g1	map00362
TRINITY_DN2357_c0_g1	map00362
TRINITY_DN5166_c0_g1	map00362
TRINITY_DN5276_c0_g1	map00362
TRINITY_DN5388_c1_g1	map00362
TRINITY_DN5580_c0_g1	map00362
TRINITY_DN5828_c0_g1	map00362
TRINITY_DN5889_c0_g1	map00362
TRINITY_DN9198_c0_g1	map00362
TRINITY_DN9329_c0_g1	map00362
TRINITY_DN1153_c0_g1	map00364
TRINITY_DN12950_c0_g1	map00364
TRINITY_DN16348_c0_g1	map00364
TRINITY_DN5276_c0_g1	map00364
TRINITY_DN5640_c0_g1	map00364
TRINITY_DN5828_c0_g1	map00364
TRINITY_DN6977_c0_g1	map00364
TRINITY_DN1007_c0_g1	map00380
TRINITY_DN10110_c0_g1	map00380
TRINITY_DN10931_c0_g1	map00380
TRINITY_DN10998_c0_g1	map00380
TRINITY_DN11007_c0_g1	map00380
TRINITY_DN1115_c0_g1	map00380
TRINITY_DN11621_c0_g1	map00380
TRINITY_DN12779_c0_g1	map00380
TRINITY_DN12952_c0_g1	map00380
TRINITY_DN13014_c0_g1	map00380
TRINITY_DN13040_c0_g1	map00380
TRINITY_DN1311_c0_g1	map00380
TRINITY_DN13175_c0_g1	map00380
TRINITY_DN13633_c0_g1	map00380
TRINITY_DN14116_c1_g1	map00380
TRINITY_DN1444_c0_g1	map00380
TRINITY_DN1474_c0_g1	map00380
TRINITY_DN15990_c0_g1	map00380
TRINITY_DN1620_c0_g1	map00380
TRINITY_DN1734_c0_g1	map00380
TRINITY_DN1735_c0_g1	map00380
TRINITY_DN1766_c0_g1	map00380
TRINITY_DN17962_c7_g1	map00380
TRINITY_DN18053_c0_g1	map00380
TRINITY_DN1830_c0_g1	map00380
TRINITY_DN1834_c0_g2	map00380
TRINITY_DN1915_c0_g1	map00380
TRINITY_DN2166_c0_g1	map00380
TRINITY_DN2428_c0_g1	map00380
TRINITY_DN24_c0_g1	map00380
TRINITY_DN2794_c0_g1	map00380
TRINITY_DN2809_c1_g1	map00380
TRINITY_DN2969_c0_g1	map00380
TRINITY_DN3063_c0_g1	map00380
TRINITY_DN3085_c0_g1	map00380
TRINITY_DN3094_c0_g1	map00380
TRINITY_DN3099_c0_g1	map00380
TRINITY_DN3125_c0_g1	map00380
TRINITY_DN3264_c0_g1	map00380
TRINITY_DN3356_c0_g1	map00380
TRINITY_DN3609_c0_g1	map00380
TRINITY_DN368_c0_g1	map00380
TRINITY_DN4076_c0_g1	map00380
TRINITY_DN4176_c0_g1	map00380
TRINITY_DN4242_c0_g1	map00380
TRINITY_DN4405_c0_g1	map00380
TRINITY_DN4539_c0_g1	map00380
TRINITY_DN4682_c1_g1	map00380
TRINITY_DN4740_c0_g1	map00380
TRINITY_DN4839_c0_g1	map00380
TRINITY_DN4938_c0_g1	map00380
TRINITY_DN4960_c0_g1	map00380
TRINITY_DN5013_c0_g1	map00380
TRINITY_DN5019_c0_g1	map00380
TRINITY_DN5250_c0_g1	map00380
TRINITY_DN580_c0_g1	map00380
TRINITY_DN5929_c0_g1	map00380
TRINITY_DN8246_c0_g1	map00380
TRINITY_DN8246_c0_g2	map00380
