gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg
gene_73	interaction_vs_self	5831.93822175884	0.951800758100798	0.0706603611218879	13.4700805796755	2.34609831375242e-41	4.91017153196106e-40	1978633	1978887	jgi.p|Ophnu1|1978633	Ophnu1	OphioH327chr_1	326046	328277	+	prediction	429	3	GO:0003676; GO:0005622; GO:0008270	intracellular; nucleic acid binding; zinc ion binding	cellular_component; molecular_function	0									yes	no
gene_74	interaction_vs_self	239.101505674495	0.191308183220771	0.17254802199103	1.10872429027738	0.267549139878665	0.34192604320116	1978634	1978888	jgi.p|Ophnu1|1978634	Ophnu1	OphioH327chr_1	332251	334140	-	prediction	435	2	GO:0003887; GO:0034061	DNA polymerase activity; DNA-directed DNA polymerase activity	molecular_function	3	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	DNA polymerase; Purine metabolism; Pyrimidine metabolism	Nucleotide Metabolism; REPLICATION AND REPAIR	METABOLIC; REGULATORY	yes	yes
gene_75	interaction_vs_self	181.971213934659	-0.2322736608356	0.164404614403352	-1.41281716257512	0.157709490605616	0.215722793158209	1978635	1978889	jgi.p|Ophnu1|1978635	Ophnu1	OphioH327chr_1	336963	338675	+	prediction	439	0				0									no	no
gene_76	interaction_vs_self	1508.44470569787	0.220450830137344	0.088742348403623	2.48416718852962	0.0129854825928375	0.0227918250963069	1978636	1978890	jgi.p|Ophnu1|1978636	Ophnu1	OphioH327chr_1	339298	340136	-	prediction	443	0				0									no	no
gene_77	interaction_vs_self	682.267041048489	2.2641915483939	0.135373064863589	16.7255690832992	8.53569688081864e-63	2.98226797142072e-61	1978637	1978891	jgi.p|Ophnu1|1978637	Ophnu1	OphioH327chr_1	341273	344770	-	prediction	449	0				0									no	no
gene_78	interaction_vs_self	266.720554378221	0.292614434753577	0.229184282620856	1.27676484358945	0.201685280845874	0.267829041892752	1978638	1978892	jgi.p|Ophnu1|1978638	Ophnu1	OphioH327chr_1	348424	350706	-	prediction	453	4	GO:0000166; GO:0003677; GO:0005524; GO:0017111	ATP binding; DNA binding; nucleoside-triphosphatase activity; nucleotide binding	molecular_function	0									yes	no
gene_79	interaction_vs_self	364.883276999054	-0.338812713991547	0.130882775672505	-2.58867304922783	0.00963465237756044	0.0173699714304796	1978639	1978893	jgi.p|Ophnu1|1978639	Ophnu1	OphioH327chr_1	351115	352482	-	prediction	457	0				0									no	no
gene_80	interaction_vs_self	1939.05153172062	0.433512042329857	0.124603080569352	3.47914385702986	0.000503018481187274	0.00113700506970242	1978640	1978894	jgi.p|Ophnu1|1978640	Ophnu1	OphioH327chr_1	353489	358132	-	prediction	461	1	GO:0016021	integral to membrane	cellular_component	0									yes	no
gene_81	interaction_vs_self	1406.57478501933	1.13566980829833	0.105748883156933	10.7393078243009	6.65413889509985e-27	8.26697081887587e-26	1978641	1978895	jgi.p|Ophnu1|1978641	Ophnu1	OphioH327chr_1	360151	361563	-	prediction	465	0				0									no	no
gene_82	interaction_vs_self	868.083214428524	0.455166512280232	0.125135700774374	3.63738333236269	0.000275421878781586	0.000644508278395401	1978642	1978896	jgi.p|Ophnu1|1978642	Ophnu1	OphioH327chr_1	366149	368611	-	prediction	469	3	GO:0003676; GO:0005622; GO:0008270	intracellular; nucleic acid binding; zinc ion binding	cellular_component; molecular_function	0									yes	no
gene_83	interaction_vs_self	913.54552704232	-0.0817699012815859	0.134016920700913	-0.610146098372704	0.541765032027155	0.618087254984999	1978643	1978897	jgi.p|Ophnu1|1978643	Ophnu1	OphioH327chr_1	372723	373937	+	prediction	473	1	GO:0003846	2-acylglycerol O-acyltransferase activity	molecular_function	1	2.3.1.22	2-acylglycerol O-acyltransferase.	Acyl-CoA + 2-acylglycerol = CoA + diacylglycerol.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	yes	yes
gene_84	interaction_vs_self	642.063216171337	0.541001995642717	0.146749656153256	3.68656397448544	0.000227302319924493	0.000539276014011546	1978644	1978898	jgi.p|Ophnu1|1978644	Ophnu1	OphioH327chr_1	374112	376460	-	prediction	477	0				0									no	no
gene_85	interaction_vs_self	856.750903597365	1.0496220362873	0.122225486000579	8.58758734068216	8.88146016565242e-18	6.94294968200774e-17	1978645	1978899	jgi.p|Ophnu1|1978645	Ophnu1	OphioH327chr_1	378625	379791	+	prediction	481	0				0									no	no
gene_86	interaction_vs_self	3.32630122072011	-0.749794335781225	1.23051996751303	-0.609331303494907	0.542304862087059	0.618354553094621	1978646	1978900	jgi.p|Ophnu1|1978646	Ophnu1	OphioH327chr_1	380276	381802	-	prediction	485	0				0									no	no
gene_87	interaction_vs_self	416.037112392272	-0.35695364724791	0.128307978481473	-2.78200663335562	0.00540239358835162	0.0101391118430804	1978647	1978901	jgi.p|Ophnu1|1978647	Ophnu1	OphioH327chr_1	383824	385515	-	prediction	489	4	GO:0003702; GO:0005634; GO:0006281; GO:0006355	DNA repair; nucleus; regulation of transcription, DNA-dependent; RNA polymerase II transcription factor activity	biological_process; cellular_component; molecular_function	0									yes	no
gene_88	interaction_vs_self	355.441292925206	0.687767492373741	0.151600750394148	4.53670242782841	5.71406419586361e-06	1.6608621228045e-05	1978648	1978902	jgi.p|Ophnu1|1978648	Ophnu1	OphioH327chr_1	386197	387122	+	prediction	493	2	GO:0016289; GO:0016291	acyl-CoA thioesterase activity; CoA hydrolase activity	molecular_function	1	3.1.2.-	Thiolester hydrolases.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	yes	yes
gene_89	interaction_vs_self	427.003751288549	-0.194799728100561	0.170697183125233	-1.14120060175595	0.253786453993621	0.326825943461019	1978649	1978903	jgi.p|Ophnu1|1978649	Ophnu1	OphioH327chr_1	387289	390599	-	prediction	509	6	GO:0003677; GO:0003700; GO:0005634; GO:0006350; GO:0006355; GO:0008270	DNA binding; nucleus; regulation of transcription, DNA-dependent; transcription; transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no
gene_90	interaction_vs_self	848.128485690936	-0.83894759698922	0.11390206607122	-7.36551693860097	1.76461717330011e-13	1.04606114982333e-12	1978650	1978904	jgi.p|Ophnu1|1978650	Ophnu1	OphioH327chr_1	393940	398620	+	prediction	519	5	GO:0004497; GO:0006118; GO:0006725; GO:0008152; GO:0016491	aromatic compound metabolic process; electron transport; metabolic process; monooxygenase activity; oxidoreductase activity	biological_process; molecular_function	0									yes	no
gene_91	interaction_vs_self	761.388895919633	-0.288312319326962	0.111693149416497	-2.58128919126332	0.00984320875496496	0.017704952078693	1978651	1978905	jgi.p|Ophnu1|1978651	Ophnu1	OphioH327chr_1	399109	400635	-	prediction	527	0				0									no	no
gene_92	interaction_vs_self	847.675056558364	0.332353223161467	0.129057130745037	2.57524106760174	0.0100170243746588	0.017979813094376	1978652	1978906	jgi.p|Ophnu1|1978652	Ophnu1	OphioH327chr_1	406066	410001	+	prediction	531	6	GO:0003677; GO:0003700; GO:0005634; GO:0006350; GO:0006355; GO:0008270	DNA binding; nucleus; regulation of transcription, DNA-dependent; transcription; transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no
gene_93	interaction_vs_self	1865.05572702828	-1.55427568852977	0.0998360794533355	-15.5682764892251	1.19586261084604e-54	3.45830538812233e-53	1978653	1978907	jgi.p|Ophnu1|1978653	Ophnu1	OphioH327chr_1	410100	412511	-	prediction	535	0				0									no	no
gene_94	interaction_vs_self	69.5403165557185	2.75855048932264	0.288436449146237	9.56380685411939	1.13503087455134e-21	1.0916701445123e-20	1978654	1978908	jgi.p|Ophnu1|1978654	Ophnu1	OphioH327chr_1	413695	414498	+	prediction	539	2	GO:0008152; GO:0016491	metabolic process; oxidoreductase activity	biological_process; molecular_function	0									yes	no
gene_95	interaction_vs_self	390.893514022478	-1.15062093825207	0.196168554347087	-5.86547085531477	4.47859932335891e-09	1.82469348919335e-08	1978655	1978909	jgi.p|Ophnu1|1978655	Ophnu1	OphioH327chr_1	415633	417631	+	prediction	543	1	GO:0016020	membrane	cellular_component	0									yes	no
gene_96	interaction_vs_self	206.864466566616	0.751794754030366	0.236394637639798	3.18025299362288	0.00147146525070028	0.0030683903887928	1978656	1978910	jgi.p|Ophnu1|1978656	Ophnu1	OphioH327chr_1	418212	418607	+	prediction	551	0				0									no	no
gene_97	interaction_vs_self	6671.48792200929	3.33369118291696	0.385759003727976	8.64190116290263	5.52852467321019e-18	4.35765849011779e-17	1978657	1978911	jgi.p|Ophnu1|1978657	Ophnu1	OphioH327chr_1	421640	422057	+	prediction	555	0				0									no	no
gene_98	interaction_vs_self	304.879945715634	-0.51388732373362	0.24627223274434	-2.08666368111056	0.0369185464740315	0.0592468612331665	1978658	1978912	jgi.p|Ophnu1|1978658	Ophnu1	OphioH327chr_1	422809	424386	+	prediction	561	0				0									no	no
gene_99	interaction_vs_self	44.1078992647238	-0.576192730871265	0.344056058475945	-1.67470595758031	0.0939919379668101	0.135700959520306	1978659	1978913	jgi.p|Ophnu1|1978659	Ophnu1	OphioH327chr_1	424588	425814	-	prediction	565	0				0									no	no
gene_100	interaction_vs_self	2072.02962937864	-0.153878201245214	0.0828813400127899	-1.85660851069092	0.0633668722273446	0.0957325143427585	1978660	1978914	jgi.p|Ophnu1|1978660	Ophnu1	OphioH327chr_1	426634	428009	-	prediction	569	4	GO:0005525; GO:0005622; GO:0007264; GO:0015031	GTP binding; intracellular; protein transport; small GTPase mediated signal transduction	biological_process; cellular_component; molecular_function	0									yes	no
gene_101	interaction_vs_self	1673.29654433717	0.268416204724523	0.114844982589416	2.33720445310302	0.0194285557431081	0.0328607858448934	1978661	1978915	jgi.p|Ophnu1|1978661	Ophnu1	OphioH327chr_1	430839	434480	+	prediction	577	5	GO:0004672; GO:0004674; GO:0004682; GO:0005524; GO:0006468	ATP binding; protein amino acid phosphorylation; protein kinase activity; protein kinase CK2 activity; protein serine/threonine kinase activity	biological_process; molecular_function	0									yes	no
gene_102	interaction_vs_self	167.25874349621	1.2088446842902	0.314670260354967	3.84162355516708	0.000122223185950796	0.000301855300559382	1978662	1978916	jgi.p|Ophnu1|1978662	Ophnu1	OphioH327chr_1	440173	444014	+	prediction	585	7	GO:0005391; GO:0005524; GO:0006810; GO:0006812; GO:0015662; GO:0016020; GO:0016820	ATP binding; ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism; cation transport; hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances; membrane; sodium:potassium-exchanging ATPase activity; transport	biological_process; cellular_component; molecular_function	1	3.6.3.9	Sodium/potassium-echanging ATPase.	ATP + H(2)O + Na(+)(In) + K(+)(Out) = ADP + phosphate + Na(+)(Out) + K(+)(In).	Magnesium.	\N	\N	\N	\N	yes	yes
gene_103	interaction_vs_self	585.446047536866	0.70147405281344	0.139929662629215	5.01304755284232	5.35746498545004e-07	1.76520016456707e-06	1978663	1978917	jgi.p|Ophnu1|1978663	Ophnu1	OphioH327chr_1	444919	445225	+	prediction	599	0				0									no	no
gene_104	interaction_vs_self	107.111595291262	-0.689468478492444	0.227998746123824	-3.02400118515564	0.00249455461358836	0.00501135590056708	1978664	1978918	jgi.p|Ophnu1|1978664	Ophnu1	OphioH327chr_1	446023	446755	-	prediction	605	0				0									no	no
gene_105	interaction_vs_self	1179.25140310035	-0.382964368870833	0.122303263451844	-3.1312686028335	0.00174052888806759	0.003584057561188	1978665	1978919	jgi.p|Ophnu1|1978665	Ophnu1	OphioH327chr_1	448479	450184	-	prediction	613	5	GO:0006810; GO:0006865; GO:0015171; GO:0016020; GO:0016021	amino acid transmembrane transporter activity; amino acid transport; integral to membrane; membrane; transport	biological_process; cellular_component; molecular_function	0									yes	no
gene_106	interaction_vs_self	160.901586290317	0.55089773489278	0.21413563451178	2.57265791445129	0.0100920904179432	0.0180842147744596	1978666	1978920	jgi.p|Ophnu1|1978666	Ophnu1	OphioH327chr_1	455068	458568	-	prediction	619	0				0									no	no
gene_107	interaction_vs_self	43463.7313789275	2.38557679198609	0.0760631349810604	31.3631142416113	6.44609625065555e-216	2.04365125576339e-213	1978667	1978921	jgi.p|Ophnu1|1978667	Ophnu1	OphioH327chr_1	465039	465485	+	prediction	625	0				0									no	no
gene_108	interaction_vs_self	1050.70093478134	-0.492164715671535	0.133927128815327	-3.67486946091545	0.000237971054424378	0.00056302714921854	1978668	1978922	jgi.p|Ophnu1|1978668	Ophnu1	OphioH327chr_1	466190	469798	-	prediction	629	1	GO:0005488	binding	molecular_function	0									yes	no
gene_109	interaction_vs_self	1526.65967840648	-0.0424699893445545	0.127406819554867	-0.333341570670517	0.738876463106275	0.791092248178826	1978669	1978923	jgi.p|Ophnu1|1978669	Ophnu1	OphioH327chr_1	470145	471158	+	prediction	633	0				0									no	no
gene_110	interaction_vs_self	236.172248293771	-0.504089801078739	0.158261005971193	-3.18518006368855	0.00144663964981906	0.00302472774852251	1978670	1978924	jgi.p|Ophnu1|1978670	Ophnu1	OphioH327chr_1	471200	472161	-	prediction	639	4	GO:0005783; GO:0016021; GO:0016125; GO:0047750	cholestenol delta-isomerase activity; endoplasmic reticulum; integral to membrane; sterol metabolic process	biological_process; cellular_component; molecular_function	1	5.3.3.5	Cholestenol delta-isomerase.	5-alpha-cholest-7-en-3-beta-ol = 5-alpha-cholest-8-en-3-beta-ol.	\N	\N	Sterol biosynthesis	Lipid Metabolism	METABOLIC	yes	yes
gene_111	interaction_vs_self	2633.09689554284	-0.947671115028026	0.105830235535718	-8.95463484731815	3.40861913308368e-19	2.88033364059193e-18	1978671	1978925	jgi.p|Ophnu1|1978671	Ophnu1	OphioH327chr_1	472762	474627	-	prediction	649	4	GO:0003677; GO:0005634; GO:0006350; GO:0008270	DNA binding; nucleus; transcription; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no
gene_112	interaction_vs_self	808.34149239839	-0.513503903375231	0.148905350046237	-3.44852554468851	0.000563656151969935	0.00126372358849205	1978672	1978926	jgi.p|Ophnu1|1978672	Ophnu1	OphioH327chr_1	476946	477924	-	prediction	657	2	GO:0000398; GO:0005681	nuclear mRNA splicing, via spliceosome; spliceosome	biological_process; cellular_component	0									yes	no
gene_113	interaction_vs_self	156.904381857223	-0.244204271245161	0.257130835047868	-0.949727679294862	0.342250641598228	0.421473959441927	1978673	1978927	jgi.p|Ophnu1|1978673	Ophnu1	OphioH327chr_1	478222	479166	+	prediction	663	3	GO:0000175; GO:0003723; GO:0006396	3'-5'-exoribonuclease activity; RNA binding; RNA processing	biological_process; molecular_function	0									yes	no
gene_114	interaction_vs_self	427.692995763476	0.877336700201172	0.1853318063366	4.73387011945348	2.2027871392727e-06	6.71504911402218e-06	1978674	1978928	jgi.p|Ophnu1|1978674	Ophnu1	OphioH327chr_1	479462	480273	-	prediction	667	4	GO:0005525; GO:0005622; GO:0006886; GO:0050800	GTP binding; hydrolase activity, acting on acid anhydrides, acting on GTP, involved in cellular and subcellular movement; intracellular; intracellular protein transport	biological_process; cellular_component; molecular_function	0									yes	no
gene_115	interaction_vs_self	822.219537277721	0.484365660188729	0.112913205985867	4.28971665412951	1.78901216209065e-05	4.88016064611089e-05	1978675	1978929	jgi.p|Ophnu1|1978675	Ophnu1	OphioH327chr_1	482735	483151	+	prediction	673	0				0									no	no
gene_116	interaction_vs_self	493.470809668213	0.602053413066622	0.186440917654544	3.22919142772171	0.00124140768629876	0.00261993338134058	1978676	1978930	jgi.p|Ophnu1|1978676	Ophnu1	OphioH327chr_1	484152	484487	+	prediction	677	0				0									no	no
gene_117	interaction_vs_self	3848.17276503205	0.417710228625143	0.189959436573794	2.19894434390405	0.0278818799939243	0.0459243588123902	1978677	1978931	jgi.p|Ophnu1|1978677	Ophnu1	OphioH327chr_1	484645	486042	-	prediction	681	0				0									no	no
gene_118	interaction_vs_self	269.729235023478	0.64733633269617	0.230231240086449	2.81167895570168	0.00492836668596379	0.0093223209402782	1978678	1978932	jgi.p|Ophnu1|1978678	Ophnu1	OphioH327chr_1	487438	488100	+	prediction	687	3	GO:0006810; GO:0016021; GO:0016192	integral to membrane; transport; vesicle-mediated transport	biological_process; cellular_component	0									yes	no
gene_119	interaction_vs_self	310.978543281654	0.00938118018962929	0.148764993060765	0.0630604014870448	0.949718406545228	0.964707435626813	1978679	1978933	jgi.p|Ophnu1|1978679	Ophnu1	OphioH327chr_1	488654	490525	-	prediction	691	0				0									no	no
gene_120	interaction_vs_self	428.098134431179	0.49135676037727	0.153888122711404	3.19294791384741	0.00140828346222165	0.00294885186805707	1978680	1978934	jgi.p|Ophnu1|1978680	Ophnu1	OphioH327chr_1	493147	494244	+	prediction	695	5	GO:0003676; GO:0006479; GO:0008168; GO:0008276; GO:0032259	methylation; methyltransferase activity; nucleic acid binding; protein amino acid methylation; protein methyltransferase activity	biological_process; molecular_function	0									yes	no
gene_121	interaction_vs_self	434.225768599279	0.0131548501511662	0.135329560436675	0.097206036203168	0.92256277455217	0.94395617381862	1978681	1978935	jgi.p|Ophnu1|1978681	Ophnu1	OphioH327chr_1	494356	497463	-	prediction	701	8	GO:0000166; GO:0004812; GO:0004823; GO:0005524; GO:0005737; GO:0006412; GO:0006418; GO:0006429	aminoacyl-tRNA ligase activity; ATP binding; cytoplasm; leucine-tRNA ligase activity; leucyl-tRNA aminoacylation; nucleotide binding; translation; tRNA aminoacylation for protein translation	biological_process; cellular_component; molecular_function	2	6.1.1.4	Leucine--tRNA ligase.	ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).	\N	\N	Aminoacyl-tRNA biosynthesis; Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism; TRANSLATION	METABOLIC; REGULATORY	yes	yes
gene_122	interaction_vs_self	107.538332757254	-0.0997114806417128	0.203739190977404	-0.489407463352358	0.624553253277421	0.691792941000869	1978682	1978936	jgi.p|Ophnu1|1978682	Ophnu1	OphioH327chr_1	497907	498829	+	prediction	705	0				0									no	no
