ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Pyrimidine metabolism	Pyrimidine metabolism	19/430	55/1145	0.345454545454545	0.919873150105708	-0.472106939447795	0.728299777820517	0.988406841327845	0.941861366805481	gene_56/gene_311/gene_548/gene_1409/gene_1785/gene_2541/gene_3627/gene_3657/gene_3805/gene_3824/gene_4553/gene_4827/gene_4830/gene_5742/gene_5747/gene_5992/gene_6780/gene_6903/gene_7960	19	interaction_vs_self	significant	up	FALSE	Nucleotide Metabolism	METABOLIC
Ubiquinone biosynthesis	Ubiquinone biosynthesis	9/430	27/1145	0.333333333333333	0.887596899224806	-0.458177218467813	0.741813260953254	0.99256703930365	0.945825655181318	gene_1531/gene_2459/gene_2632/gene_5852/gene_6340/gene_7764/gene_7769/gene_7836/gene_8319	9	interaction_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	15/430	45/1145	0.333333333333333	0.887596899224806	-0.596324187835682	0.772686998634548	0.999689477256376	0.95261268746868	gene_613/gene_873/gene_1035/gene_1114/gene_1207/gene_2043/gene_3428/gene_4055/gene_4258/gene_4308/gene_4491/gene_4567/gene_5183/gene_6203/gene_7226	15	interaction_vs_self	significant	up	FALSE	Lipid Metabolism	METABOLIC
Thiamine metabolism	Thiamine metabolism	2/430	7/1145	0.285714285714286	0.760797342192691	-0.492082713582836	0.80792544326723	0.999689477256376	0.95261268746868	gene_1198/gene_3313	2	interaction_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
DNA polymerase	DNA polymerase	6/430	20/1145	0.3	0.798837209302326	-0.703526737801083	0.824776709419926	0.999689477256376	0.95261268746868	gene_1409/gene_2541/gene_3657/gene_4553/gene_4827/gene_8319	6	interaction_vs_self	significant	up	FALSE	REPLICATION AND REPAIR	REGULATORY
Phospholipid degradation	Phospholipid degradation	4/430	14/1145	0.285714285714286	0.760797342192691	-0.698060293193734	0.835004284429772	0.999689477256376	0.95261268746868	gene_2016/gene_2709/gene_3919/gene_7584	4	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Lysine biosynthesis	Lysine biosynthesis	4/430	15/1145	0.266666666666667	0.710077519379845	-0.876158177628965	0.875799219436272	0.999689477256376	0.95261268746868	gene_3236/gene_3997/gene_5467/gene_6747	4	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	11/430	37/1145	0.297297297297297	0.791640477686989	-0.998708058199604	0.880620016093194	0.999689477256376	0.95261268746868	gene_975/gene_1203/gene_1561/gene_1986/gene_2644/gene_2768/gene_3846/gene_4675/gene_5405/gene_5826/gene_6365	11	interaction_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	23/430	73/1145	0.315068493150685	0.83896145269194	-1.10227028719511	0.891241139626449	0.999689477256376	0.95261268746868	gene_7/gene_1004/gene_1575/gene_1687/gene_2318/gene_2533/gene_3117/gene_3262/gene_3564/gene_3594/gene_3977/gene_4140/gene_5443/gene_5570/gene_6002/gene_6653/gene_6758/gene_7022/gene_7032/gene_7157/gene_7160/gene_7686/gene_7738	23	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	12/430	41/1145	0.292682926829268	0.779353374929098	-1.11531848413442	0.901543092621557	0.999689477256376	0.95261268746868	gene_1531/gene_2632/gene_3042/gene_3671/gene_4142/gene_4491/gene_5094/gene_5862/gene_7242/gene_7730/gene_7764/gene_8390	12	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
N-Glycan degradation	N-Glycan degradation	2/430	9/1145	0.222222222222222	0.591731266149871	-0.953174532503342	0.908293242174043	0.999689477256376	0.95261268746868	gene_4490/gene_4849	2	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	2/430	9/1145	0.222222222222222	0.591731266149871	-0.953174532503342	0.908293242174043	0.999689477256376	0.95261268746868	gene_1114/gene_3710	2	interaction_vs_self	significant	up	FALSE	Lipid Metabolism	METABOLIC
Androgen and estrogen metabolism	Androgen and estrogen metabolism	5/430	20/1145	0.25	0.665697674418605	-1.1691557058833	0.923494981113219	0.999689477256376	0.95261268746868	gene_1531/gene_2632/gene_6340/gene_7764/gene_7769	5	interaction_vs_self	significant	up	FALSE	Lipid Metabolism	METABOLIC
Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	9/430	33/1145	0.272727272727273	0.726215644820296	-1.2371074523817	0.925018335527682	0.999689477256376	0.95261268746868	gene_1198/gene_1561/gene_2644/gene_3313/gene_4675/gene_5761/gene_6037/gene_6365/gene_6780	9	interaction_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Aminophosphonate metabolism	Aminophosphonate metabolism	4/430	17/1145	0.235294117647059	0.626538987688099	-1.20256732673703	0.93191589631728	0.999689477256376	0.95261268746868	gene_3845/gene_4047/gene_6340/gene_7769	4	interaction_vs_self	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	11/430	40/1145	0.275	0.732267441860465	-1.33611630362305	0.936302910805452	0.999689477256376	0.95261268746868	gene_978/gene_1198/gene_3313/gene_4434/gene_4583/gene_6340/gene_6475/gene_7443/gene_7769/gene_7918/gene_8248	11	interaction_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glycosaminoglycan degradation	Glycosaminoglycan degradation	1/430	6/1145	0.166666666666667	0.443798449612403	-1.05886398602664	0.941174261866463	0.999689477256376	0.95261268746868	gene_4490	1	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Glycerolipid metabolism	Glycerolipid metabolism	39/430	124/1145	0.314516129032258	0.837490622655664	-1.48549302503443	0.944727578124945	0.999689477256376	0.95261268746868	gene_184/gene_335/gene_681/gene_1150/gene_1207/gene_1329/gene_1436/gene_2043/gene_2592/gene_2709/gene_3123/gene_3126/gene_3428/gene_3431/gene_3677/gene_3845/gene_3900/gene_3919/gene_4047/gene_4055/gene_4108/gene_4258/gene_4337/gene_4567/gene_5122/gene_5129/gene_5264/gene_5328/gene_5359/gene_5364/gene_5386/gene_5494/gene_5597/gene_5949/gene_6198/gene_7634/gene_8033/gene_8301/gene_8537	39	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	4/430	18/1145	0.222222222222222	0.591731266149871	-1.35336404886285	0.950315030465029	0.999689477256376	0.95261268746868	gene_1561/gene_2644/gene_4675/gene_6365	4	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Purine metabolism	Purine metabolism	29/430	96/1145	0.302083333333333	0.804384689922481	-1.55219018857474	0.953462456401295	0.999689477256376	0.95261268746868	gene_590/gene_1409/gene_1638/gene_1785/gene_1926/gene_2139/gene_2541/gene_2848/gene_2953/gene_3024/gene_3504/gene_3657/gene_3884/gene_4021/gene_4301/gene_4431/gene_4553/gene_4718/gene_4827/gene_5549/gene_5742/gene_6695/gene_6780/gene_6845/gene_6903/gene_7046/gene_7434/gene_7791/gene_8492	29	interaction_vs_self	significant	up	FALSE	Nucleotide Metabolism	METABOLIC
Benzoate degradation via hydroxylation	Benzoate degradation via hydroxylation	2/430	12/1145	0.166666666666667	0.443798449612403	-1.50141960461039	0.971722541519996	0.999689477256376	0.95261268746868	gene_3352/gene_7836	2	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Sphingophospholipid biosynthesis	Sphingophospholipid biosynthesis	1/430	8/1145	0.125	0.332848837209302	-1.46785524012146	0.977218574689073	0.999689477256376	0.95261268746868	gene_4047	1	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Folate biosynthesis	Folate biosynthesis	2/430	17/1145	0.117647058823529	0.313269493844049	-2.21131427846883	0.996442093485435	0.999689477256376	0.95261268746868	gene_5992/gene_7845	2	interaction_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Fluorene degradation	Fluorene degradation	2/430	21/1145	0.0952380952380952	0.25359911406423	-2.67604157955853	0.99936502513211	0.999689477256376	0.95261268746868	gene_3671/gene_7242	2	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Nitorobenzene degradation	Nitorobenzene degradation	3/430	26/1145	0.115384615384615	0.307245080500894	-2.76978123338574	0.999421124481252	0.999689477256376	0.95261268746868	gene_3042/gene_7730/gene_8390	3	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Ethylbenzene degradation	Ethylbenzene degradation	1/430	17/1145	0.0588235294117647	0.156634746922025	-2.71568775433472	0.999689477256376	0.999689477256376	0.95261268746868	gene_7861	1	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Ethylbenzene degradation	Ethylbenzene degradation	11/316	17/1145	0.647058823529412	2.3445644080417	3.44691687338397	0.0014210259369287	0.0674987320041132	0.0643201213557201	gene_430/gene_1107/gene_1901/gene_3441/gene_4025/gene_4064/gene_4970/gene_5036/gene_6527/gene_7462/gene_8586	11	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Folate biosynthesis	Folate biosynthesis	11/316	17/1145	0.647058823529412	2.3445644080417	3.44691687338397	0.0014210259369287	0.0674987320041132	0.0643201213557201	gene_375/gene_1769/gene_3127/gene_3682/gene_3720/gene_4336/gene_4488/gene_5208/gene_7000/gene_7961/gene_8108	11	interaction_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Benzoate degradation via hydroxylation	Benzoate degradation via hydroxylation	8/316	12/1145	0.666666666666667	2.41561181434599	3.04227966700302	0.00522060758143478	0.165319240078768	0.157534123509962	gene_460/gene_3938/gene_6790/gene_6858/gene_7401/gene_7933/gene_8470/gene_8471	8	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
N-Glycan degradation	N-Glycan degradation	6/316	9/1145	0.666666666666667	2.41561181434599	2.63121027119115	0.0162441677159783	0.350421609623184	0.333919760970569	gene_705/gene_928/gene_2690/gene_6122/gene_6171/gene_7248	6	interaction_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Methane metabolism	Methane metabolism	8/316	14/1145	0.571428571428571	2.07052441229656	2.48718780166823	0.0184432426117465	0.350421609623184	0.333919760970569	gene_1157/gene_4253/gene_5766/gene_5980/gene_6240/gene_6609/gene_7620/gene_7987	8	interaction_vs_self	significant	down	FALSE	Energy Metabolism	METABOLIC
Androgen and estrogen metabolism	Androgen and estrogen metabolism	10/316	20/1145	0.5	1.81170886075949	2.26005137579243	0.0265194724172044	0.368895720458157	0.351523899827163	gene_152/gene_2914/gene_4155/gene_4253/gene_5762/gene_5766/gene_7325/gene_7651/gene_7987/gene_8175	10	interaction_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	25/316	64/1145	0.390625	1.41539754746835	2.11067009254215	0.0271817899284957	0.368895720458157	0.351523899827163	gene_2/gene_430/gene_949/gene_972/gene_1107/gene_2418/gene_2629/gene_2964/gene_3441/gene_3703/gene_3938/gene_4064/gene_4970/gene_5009/gene_5036/gene_5461/gene_5481/gene_5515/gene_7103/gene_7462/gene_7983/gene_7989/gene_8270/gene_8385/gene_8586	25	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Ubiquinone biosynthesis	Ubiquinone biosynthesis	12/316	27/1145	0.444444444444444	1.61040787623066	1.98089017228621	0.0430530057064312	0.47962912591398	0.457042712782297	gene_58/gene_152/gene_249/gene_2914/gene_3938/gene_4253/gene_5762/gene_5766/gene_7651/gene_7928/gene_7987/gene_8175	12	interaction_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	27/316	73/1145	0.36986301369863	1.34016819837004	1.85368969455731	0.0454385487707981	0.47962912591398	0.457042712782297	gene_559/gene_631/gene_648/gene_1109/gene_1388/gene_1439/gene_1769/gene_2886/gene_2946/gene_2947/gene_2958/gene_3127/gene_3418/gene_3731/gene_4052/gene_4488/gene_4862/gene_5037/gene_5208/gene_5659/gene_5694/gene_6311/gene_7117/gene_7979/gene_8108/gene_8385/gene_8563	27	interaction_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Glycosaminoglycan degradation	Glycosaminoglycan degradation	4/316	6/1145	0.666666666666667	2.41561181434599	2.14554303468453	0.0525444766410972	0.499172528090423	0.475665788540459	gene_705/gene_2690/gene_6122/gene_7248	4	interaction_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	7/316	14/1145	0.5	1.81170886075949	1.88587233863822	0.0615477435835032	0.531548694584801	0.506517315615433	gene_981/gene_1501/gene_4253/gene_5766/gene_6858/gene_7987/gene_8471	7	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Glycerolipid metabolism	Glycerolipid metabolism	41/316	124/1145	0.330645161290323	1.19806553695386	1.44140550193499	0.0922277396256033	0.730136272036026	0.695753123491394	gene_375/gene_430/gene_705/gene_972/gene_1066/gene_1107/gene_1202/gene_1225/gene_1502/gene_1566/gene_1588/gene_1752/gene_1864/gene_2056/gene_2100/gene_2128/gene_2690/gene_2806/gene_3019/gene_3682/gene_4069/gene_4151/gene_4697/gene_4760/gene_5555/gene_5622/gene_5795/gene_6122/gene_6213/gene_6245/gene_6336/gene_6470/gene_6766/gene_6771/gene_6816/gene_6840/gene_6880/gene_7217/gene_7248/gene_8309/gene_8589	41	interaction_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
RNA polymerase	RNA polymerase	5/316	10/1145	0.5	1.81170886075949	1.59104200041388	0.111218370255791	0.812749628792318	0.774476100566641	gene_416/gene_2555/gene_2869/gene_4519/gene_5137	5	interaction_vs_self	significant	down	FALSE	TRANSCRIPTION	REGULATORY
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	15/316	41/1145	0.365853658536585	1.32564062982402	1.31046451630924	0.129637208715242	0.879681059139142	0.838255635301565	gene_33/gene_168/gene_375/gene_1474/gene_1576/gene_3682/gene_4253/gene_4321/gene_4473/gene_5385/gene_5766/gene_7374/gene_7987/gene_7997/gene_8585	15	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	6/316	14/1145	0.428571428571429	1.55289330922242	1.28455687560821	0.161557138176846	0.999646603425372	0.952571832626947	gene_1576/gene_3938/gene_6858/gene_7374/gene_7997/gene_8471	6	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Phenylalanine metabolism	Phenylalanine metabolism	12/316	33/1145	0.363636363636364	1.31760644418872	1.142544621425	0.171268163630854	0.999646603425372	0.952571832626947	gene_2/gene_430/gene_1107/gene_1876/gene_2418/gene_2964/gene_2965/gene_4253/gene_5515/gene_5766/gene_7987/gene_7989	12	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	8/316	21/1145	0.380952380952381	1.38034960819771	1.08564729154949	0.197544563382113	0.999646603425372	0.952571832626947	gene_3066/gene_3439/gene_4914/gene_5098/gene_6041/gene_7936/gene_8124/gene_8242	8	interaction_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Fluorene degradation	Fluorene degradation	8/316	21/1145	0.380952380952381	1.38034960819771	1.08564729154949	0.197544563382113	0.999646603425372	0.952571832626947	gene_168/gene_460/gene_1069/gene_2554/gene_5899/gene_7971/gene_7994/gene_8587	8	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	11/316	31/1145	0.354838709677419	1.28572886892609	0.995340468096501	0.211071144310637	0.999646603425372	0.952571832626947	gene_1864/gene_2717/gene_4745/gene_5555/gene_5622/gene_6170/gene_6213/gene_6771/gene_6795/gene_6989/gene_7318	11	interaction_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Galactose metabolism	Galactose metabolism	14/316	41/1145	0.341463414634146	1.23726458783575	0.954815814916946	0.215657854730464	0.999646603425372	0.952571832626947	gene_129/gene_705/gene_778/gene_972/gene_1109/gene_2690/gene_4052/gene_4862/gene_5555/gene_6122/gene_6771/gene_7248/gene_7824/gene_8563	14	interaction_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	15/316	45/1145	0.333333333333333	1.207805907173	0.877702006911303	0.235969781054489	0.999646603425372	0.952571832626947	gene_929/gene_1225/gene_1474/gene_1566/gene_2106/gene_2229/gene_4321/gene_4473/gene_5461/gene_6790/gene_7217/gene_7401/gene_7933/gene_8585/gene_8589	15	interaction_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Nitorobenzene degradation	Nitorobenzene degradation	9/316	26/1145	0.346153846153846	1.2542599805258	0.809336129964804	0.271682939406739	0.999646603425372	0.952571832626947	gene_1069/gene_1576/gene_2554/gene_5899/gene_7374/gene_7971/gene_7994/gene_7997/gene_8587	9	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Tryptophan metabolism	Tryptophan metabolism	24/316	78/1145	0.307692307692308	1.11489776046738	0.648717992715868	0.29809810053222	0.999646603425372	0.952571832626947	gene_2/gene_152/gene_249/gene_1157/gene_1474/gene_2418/gene_2914/gene_2964/gene_4253/gene_4321/gene_4473/gene_5084/gene_5205/gene_5461/gene_5515/gene_5762/gene_5766/gene_6240/gene_7651/gene_7987/gene_7989/gene_8175/gene_8585/gene_8589	24	interaction_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Caprolactam degradation	Caprolactam degradation	7/316	20/1145	0.35	1.26819620253165	0.746742121241357	0.301108472563028	0.999646603425372	0.952571832626947	gene_1864/gene_4967/gene_5622/gene_5800/gene_6213/gene_7693/gene_8625	7	interaction_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
DNA polymerase	DNA polymerase	7/316	20/1145	0.35	1.26819620253165	0.746742121241357	0.301108472563028	0.999646603425372	0.952571832626947	gene_58/gene_680/gene_2824/gene_3156/gene_3287/gene_6064/gene_7928	7	interaction_vs_self	significant	down	FALSE	REPLICATION AND REPAIR	REGULATORY
Purine metabolism	Purine metabolism	29/316	96/1145	0.302083333333333	1.09457410337553	0.597447011768359	0.312203109088125	0.999646603425372	0.952571832626947	gene_23/gene_416/gene_485/gene_680/gene_727/gene_827/gene_1092/gene_1137/gene_1428/gene_1862/gene_2392/gene_2519/gene_2555/gene_2824/gene_2869/gene_2951/gene_3156/gene_3287/gene_4519/gene_5137/gene_5280/gene_5281/gene_5326/gene_5741/gene_5841/gene_6064/gene_6838/gene_7459/gene_7501	29	interaction_vs_self	significant	down	FALSE	Nucleotide Metabolism	METABOLIC
