gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction
gene_22	1978582	1978836	jgi.p|Ophnu1|1978582	Ophnu1	OphioH327chr_1	97450	99588	+	prediction	161	1	GO:0003676	nucleic acid binding	molecular_function	0									yes	no	mRNA_22	TRUE	61273.S3CKX4	0.0	1001.0	COG0724@1|root,KOG0108@2759|Eukaryota,39TBU@33154|Opisthokonta,3NZ7N@4751|Fungi,3QK97@4890|Ascomycota,214E0@147550|Sordariomycetes,3UR62@5151|Ophiostomatales	4751|Fungi	A	R3H domain	PIN4	GO:0000075,GO:0000077,GO:0000086,GO:0000278,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005737,GO:0006950,GO:0006974,GO:0006979,GO:0007049,GO:0008150,GO:0009894,GO:0009987,GO:0010468,GO:0010608,GO:0010610,GO:0019219,GO:0019222,GO:0022402,GO:0031323,GO:0031329,GO:0031570,GO:0032991,GO:0033554,GO:0034599,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043487,GO:0043488,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044770,GO:0044772,GO:0044839,GO:0045786,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0051726,GO:0060255,GO:0061013,GO:0065007,GO:0065008,GO:0070887,GO:0071014,GO:0080090,GO:0097159,GO:1901363,GO:1903047,GO:1903311,GO:1990904,GO:2000815											R3H,RRM_1	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH18	-	-	interaction_vs_self	2182.78966814967	-0.26346004495083	0.0906520968648722	-2.90627634729231	0.00365758266372098	0.00712051571559054	TRUE	FALSE	down
gene_23	1978583	1978837	jgi.p|Ophnu1|1978583	Ophnu1	OphioH327chr_1	101431	105315	-	prediction	165	1	GO:0003968	RNA-directed RNA polymerase activity	molecular_function	1	2.7.7.48	RNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	yes	yes	mRNA_23	TRUE	61273.S3C5L6	0.0	2027.0	KOG0988@1|root,KOG0988@2759|Eukaryota,38HE1@33154|Opisthokonta,3NV3Z@4751|Fungi,3QRHM@4890|Ascomycota,2183S@147550|Sordariomycetes,3USYH@5151|Ophiostomatales	4751|Fungi	H	RNA dependent RNA polymerase													RdRP	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH0	-	-	interaction_vs_self	1297.16033958663	-0.973204551602572	0.116840026496793	-8.32937633431027	8.12693395102337e-17	5.99711677765173e-16	TRUE	FALSE	down
gene_24	1978584	1978838	jgi.p|Ophnu1|1978584	Ophnu1	OphioH327chr_1	106472	108103	+	prediction	169	0				0									no	no	mRNA_24	TRUE	61273.S3D1K3	0.0	970.0	COG0596@1|root,2QR0K@2759|Eukaryota,39Y29@33154|Opisthokonta,3NWUN@4751|Fungi,3QM1N@4890|Ascomycota,214VJ@147550|Sordariomycetes,3UQGV@5151|Ophiostomatales	4751|Fungi	S	Alpha/beta hydrolase family			2.3.1.9	ko:K00626	ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020	M00088,M00095,M00373,M00374,M00375	R00238,R01177	RC00004,RC00326	ko00000,ko00001,ko00002,ko01000,ko04147				Abhydrolase_1,Abhydrolase_6	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	2308.35472995717	0.829111453778746	0.0673259681251203	12.314883496928	7.53238724901739e-35	1.28440706875675e-33	TRUE	FALSE	up
gene_25	1978585	1978839	jgi.p|Ophnu1|1978585	Ophnu1	OphioH327chr_1	108603	109118	-	prediction	173	0				0									no	no	mRNA_25	TRUE	61273.S3C0S2	7.24e-91	269.0	2CBSQ@1|root,2T1WI@2759|Eukaryota,3AQ6S@33154|Opisthokonta,3PHS7@4751|Fungi,3QYVX@4890|Ascomycota,21BW6@147550|Sordariomycetes,3UUFC@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000039		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	5.3244199978847	-0.181130158106086	0.937673950639785	-0.19316965986151	0.846826099127773	0.880995552811587	FALSE	FALSE	down
gene_26	1978586	1978840	jgi.p|Ophnu1|1978586	Ophnu1	OphioH327chr_1	110000	111169	-	prediction	177	7	GO:0000166; GO:0005524; GO:0005634; GO:0005737; GO:0016787; GO:0017111; GO:0030163	ATP binding; cytoplasm; hydrolase activity; nucleoside-triphosphatase activity; nucleotide binding; nucleus; protein catabolic process	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_26	TRUE	61273.S3CKW8	4.28e-274	750.0	COG0554@1|root,KOG0728@2759|Eukaryota,38EAQ@33154|Opisthokonta,3NV58@4751|Fungi,3QKB7@4890|Ascomycota,211R9@147550|Sordariomycetes,3URHV@5151|Ophiostomatales	4751|Fungi	O	AAA domain (Cdc48 subfamily)				ko:K03066	ko03050,ko05169,map03050,map05169	M00341			ko00000,ko00001,ko00002,ko03051				AAA	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH47	-	-	interaction_vs_self	3411.16916531267	0.635533342008333	0.0958712487133557	6.62902956347743	3.37900910152517e-11	1.66040860557149e-10	TRUE	FALSE	up
gene_27	1978587	1978841	jgi.p|Ophnu1|1978587	Ophnu1	OphioH327chr_1	111812	115045	-	prediction	181	0				0									no	no	mRNA_27	TRUE	61273.S3C2Y4	0.0	987.0	2CYF2@1|root,2S3YN@2759|Eukaryota,39RI2@33154|Opisthokonta,3NZYV@4751|Fungi,3QR9X@4890|Ascomycota,211DV@147550|Sordariomycetes,3UPSB@5151|Ophiostomatales	4751|Fungi	A	Bromodomain													Bromodomain	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	2790.90916211095	-0.568895946443757	0.0914647428148916	-6.21983869341984	4.9766624629478e-10	2.21414920388946e-09	TRUE	FALSE	down
gene_28	1978588	1978842	jgi.p|Ophnu1|1978588	Ophnu1	OphioH327chr_1	118698	119525	+	prediction	185	0				0									no	no	mRNA_28	TRUE	61273.S3C5L1	2.13e-78	236.0	2E5MC@1|root,2SCEJ@2759|Eukaryota,3A97F@33154|Opisthokonta,3P721@4751|Fungi,3QWZ4@4890|Ascomycota,21B3G@147550|Sordariomycetes,3UU1S@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1802.56596248615	-0.797904297222532	0.116640187107635	-6.84073231540885	7.87893612807358e-12	4.1124203205067e-11	TRUE	FALSE	down
gene_29	1978589	1978843	jgi.p|Ophnu1|1978589	Ophnu1	OphioH327chr_1	120452	121777	-	prediction	195	2	GO:0004194; GO:0006508	pepsin A activity; proteolysis	biological_process; molecular_function	1	3.4.23.18	Aspergillopepsin I.	Hydrolysis of proteins with broad specificity. Generally favors hydrophobic residues in P1 and P1', but also accepts Lys in P1, which leads to activation of trypsinogen. Does not clot milk.	\N	\N	\N	\N	\N	yes	yes	mRNA_29	TRUE	61273.S3D1J9	3.42e-293	803.0	KOG1339@1|root,KOG1339@2759|Eukaryota,38G7F@33154|Opisthokonta,3NV31@4751|Fungi,3QMG5@4890|Ascomycota,215MI@147550|Sordariomycetes,3URZP@5151|Ophiostomatales	4751|Fungi	O	Eukaryotic aspartyl protease													Asp	SP	TRUE	0.000370	0.999611	CS pos: 18-19. Pr: 0.9692	FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1.02419134013366	-2.01678122904793	2.46514376081771	-0.818119113823586	0.41328917573049	0.492929544970461	FALSE	FALSE	down
gene_30	1978590	1978844	jgi.p|Ophnu1|1978590	Ophnu1	OphioH327chr_1	123226	126246	-	prediction	199	0				0									no	no	mRNA_30	TRUE	61273.S3C0R7	0.0	1439.0	COG0443@1|root,KOG0103@2759|Eukaryota,KOG0104@2759|Eukaryota,38CWK@33154|Opisthokonta,3NURM@4751|Fungi,3QK9S@4890|Ascomycota,212ZN@147550|Sordariomycetes,3USFS@5151|Ophiostomatales	4751|Fungi	O	Hsp70 protein	LHS1	GO:0000166,GO:0000774,GO:0003674,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005788,GO:0006457,GO:0006605,GO:0006612,GO:0006620,GO:0006810,GO:0006886,GO:0006950,GO:0006986,GO:0008104,GO:0008144,GO:0008150,GO:0009987,GO:0010033,GO:0012505,GO:0015031,GO:0015833,GO:0017076,GO:0030234,GO:0030554,GO:0031204,GO:0031974,GO:0032553,GO:0032555,GO:0032559,GO:0033036,GO:0033365,GO:0034613,GO:0034975,GO:0035639,GO:0035966,GO:0036094,GO:0042221,GO:0042886,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046907,GO:0050790,GO:0050896,GO:0051082,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0060589,GO:0060590,GO:0061077,GO:0065002,GO:0065007,GO:0065009,GO:0070013,GO:0070727,GO:0070972,GO:0071702,GO:0071705,GO:0071806,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0097159,GO:0097367,GO:0098772,GO:1901265,GO:1901363		ko:K09486	ko04141,map04141				ko00000,ko00001,ko03110				HSP70	SP	TRUE	0.000501	0.999474	CS pos: 21-22. Pr: 0.9545	FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	2215.79116671243	0.266651923727123	0.0959648833926552	2.77864062665585	0.00545868795361227	0.010233545528454	TRUE	FALSE	up
gene_31	1978591	1978845	jgi.p|Ophnu1|1978591	Ophnu1	OphioH327chr_1	127181	128815	+	prediction	203	6	GO:0003824; GO:0004795; GO:0006520; GO:0008152; GO:0009088; GO:0030170	amino acid metabolic process; catalytic activity; metabolic process; pyridoxal phosphate binding; threonine biosynthetic process; threonine synthase activity	biological_process; molecular_function	0									yes	no	mRNA_31	TRUE	61273.S3CKW2	0.0	1043.0	COG0498@1|root,KOG2616@2759|Eukaryota,38DB9@33154|Opisthokonta,3NVIE@4751|Fungi,3QP82@4890|Ascomycota,214EX@147550|Sordariomycetes,3UPQ3@5151|Ophiostomatales	4751|Fungi	E	Threonine synthase N terminus			4.2.3.1	ko:K01733	ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230	M00018	R01466,R05086	RC00017,RC00526	ko00000,ko00001,ko00002,ko01000				PALP,Thr_synth_N	OTHER	FALSE	1.000000	0.000019		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	3087.58045361037	0.249576490068447	0.0832570914665094	2.99766044756488	0.0027206060715286	0.00543106062786492	TRUE	FALSE	up
gene_32	1978592	1978846	jgi.p|Ophnu1|1978592	Ophnu1	OphioH327chr_1	129409	130639	-	prediction	207	0				0									no	no	mRNA_32	TRUE	61273.S3C2X9	2.69e-131	388.0	2D1CT@1|root,2SHN1@2759|Eukaryota,3A8Y8@33154|Opisthokonta,3P70X@4751|Fungi,3QUK6@4890|Ascomycota,213IG@147550|Sordariomycetes	4751|Fungi	S	Phosphotransferase enzyme family													APH	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	188.075520121207	-1.28427060243394	0.211715089592708	-6.06603244437885	1.31108656282089e-09	5.61145048887341e-09	TRUE	TRUE	down
gene_33	1978593	1978847	jgi.p|Ophnu1|1978593	Ophnu1	OphioH327chr_1	131881	133725	+	prediction	213	1	GO:0003993	acid phosphatase activity	molecular_function	2	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.	\N	Acid phosphatase deficiency; MIM:200950.	gamma-Hexachlorocyclohexane degradation; Riboflavin metabolism	Biodegradation of Xenobiotics; Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes	mRNA_33	TRUE	61273.S3C5K5	0.0	938.0	2EG0I@1|root,2SM2K@2759|Eukaryota,39RRR@33154|Opisthokonta,3P0Z1@4751|Fungi,3QJQ8@4890|Ascomycota,213ZP@147550|Sordariomycetes,3UR1K@5151|Ophiostomatales	4751|Fungi	S	Histidine phosphatase superfamily (branch 2)													His_Phos_2	SP	TRUE	0.000461	0.999504	CS pos: 20-21. Pr: 0.9697	FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1647.41556014433	-1.69064097409505	0.122558241116536	-13.7945923398777	2.74701338023996e-43	6.18800908811949e-42	TRUE	TRUE	down
gene_34	1978594	1978848	jgi.p|Ophnu1|1978594	Ophnu1	OphioH327chr_1	134707	139140	-	prediction	217	3	GO:0003676; GO:0005622; GO:0008270	intracellular; nucleic acid binding; zinc ion binding	cellular_component; molecular_function	0									yes	no	mRNA_34	TRUE	61273.S3C0R1	0.0	1779.0	2A9FN@1|root,2RYIG@2759|Eukaryota,39XU8@33154|Opisthokonta,3NXQS@4751|Fungi,3R11D@4890|Ascomycota,212XR@147550|Sordariomycetes,3UQRG@5151|Ophiostomatales	4751|Fungi	S	zinc finger														OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	2345.12980135906	0.15593421165543	0.099564621892346	1.56616083797349	0.117310968313454	0.16567924249516	FALSE	FALSE	up
gene_35	1978595	1978849	jgi.p|Ophnu1|1978595	Ophnu1	OphioH327chr_1	142087	143724	-	prediction	221	0				0									no	no	mRNA_35	TRUE	61273.S3CKV7	5.84e-171	500.0	29CG0@1|root,2RJJQ@2759|Eukaryota,3A7HR@33154|Opisthokonta,3P5I8@4751|Fungi,3QVU7@4890|Ascomycota,21A69@147550|Sordariomycetes,3UQ9A@5151|Ophiostomatales	4751|Fungi																SP	TRUE	0.000222	0.999751	CS pos: 19-20. Pr: 0.9470	FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	9.88336718644342	2.3260948124545	0.696906107655728	3.337744908391	0.000844612515059824	0.00183406472067785	TRUE	TRUE	up
gene_36	1978596	1978850	jgi.p|Ophnu1|1978596	Ophnu1	OphioH327chr_1	146244	146943	-	prediction	225	3	GO:0006621; GO:0016021; GO:0046923	ER retention sequence binding; integral to membrane; protein retention in ER	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_36	TRUE	61273.S3C5K0	4.32e-148	417.0	COG5196@1|root,KOG3106@2759|Eukaryota,38HS7@33154|Opisthokonta,3NUY8@4751|Fungi,3QM86@4890|Ascomycota,2115Q@147550|Sordariomycetes,3US9C@5151|Ophiostomatales	4751|Fungi	U	ER lumen protein retaining receptor	ERD2	GO:0003674,GO:0005048,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006621,GO:0006810,GO:0006886,GO:0006888,GO:0008104,GO:0008150,GO:0009987,GO:0012505,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0016192,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0032507,GO:0033036,GO:0033218,GO:0033365,GO:0034613,GO:0035437,GO:0042175,GO:0042277,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045015,GO:0045184,GO:0045185,GO:0046907,GO:0046923,GO:0048193,GO:0051179,GO:0051234,GO:0051235,GO:0051641,GO:0051649,GO:0051651,GO:0065007,GO:0065008,GO:0070727,GO:0070972,GO:0071702,GO:0071705,GO:0072595,GO:0098827		ko:K10949	ko05110,map05110				ko00000,ko00001,ko04131				ER_lumen_recept	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	2221.59362588828	0.137785670057729	0.140671496424726	0.979485351045929	0.327340223210708	0.406681032029559	FALSE	FALSE	up
gene_37	1978597	1978851	jgi.p|Ophnu1|1978597	Ophnu1	OphioH327chr_1	147697	148980	+	prediction	231	0				0									no	no	mRNA_37	TRUE	61273.S3D1I5	3.69e-207	584.0	KOG4842@1|root,KOG4842@2759|Eukaryota,38FTE@33154|Opisthokonta,3P00D@4751|Fungi,3QP11@4890|Ascomycota,2128X@147550|Sordariomycetes,3USCV@5151|Ophiostomatales	4751|Fungi	D	WLM domain		GO:0003674,GO:0003824,GO:0005488,GO:0006464,GO:0006508,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0008270,GO:0009987,GO:0016787,GO:0016925,GO:0018193,GO:0018205,GO:0019538,GO:0032446,GO:0033554,GO:0036211,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044877,GO:0046872,GO:0046914,GO:0050896,GO:0051716,GO:0070011,GO:0070628,GO:0070647,GO:0071704,GO:0140096,GO:1901564											WLM,ubiquitin	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1882.93751807802	-0.776100611210744	0.0812452215746897	-9.55256932245874	1.2651890506903e-21	1.21005790769933e-20	TRUE	FALSE	down
gene_38	1978598	1978852	jgi.p|Ophnu1|1978598	Ophnu1	OphioH327chr_1	149335	150383	-	prediction	235	0				0									no	no	mRNA_38	TRUE	61273.S3C0Q4	5.39e-217	602.0	28J29@1|root,2QREF@2759|Eukaryota,39RSW@33154|Opisthokonta,3NUSZ@4751|Fungi,3QSIS@4890|Ascomycota,2132F@147550|Sordariomycetes,3URU2@5151|Ophiostomatales	4751|Fungi	G	LicD family	MNN4	GO:0003674,GO:0005575,GO:0006464,GO:0006486,GO:0006487,GO:0006493,GO:0006807,GO:0006950,GO:0006970,GO:0008047,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009628,GO:0009987,GO:0016020,GO:0019538,GO:0030234,GO:0033554,GO:0034645,GO:0036211,GO:0043085,GO:0043170,GO:0043412,GO:0043413,GO:0044093,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0050790,GO:0050896,GO:0051716,GO:0065007,GO:0065009,GO:0070085,GO:0071214,GO:0071470,GO:0071704,GO:0098772,GO:0104004,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576											LicD	SP	TRUE	0.000974	0.998994	CS pos: 23-24. Pr: 0.9731	FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1176.35998463364	-1.02491802684877	0.143707934048804	-7.1319515768747	9.89556908976563e-13	5.5003942472983e-12	TRUE	TRUE	down
gene_39	1978599	1978853	jgi.p|Ophnu1|1978599	Ophnu1	OphioH327chr_1	153903	158265	-	prediction	241	0				0									no	no	mRNA_39	TRUE	61273.S3CKV0	2.2e-215	632.0	KOG0266@1|root,KOG0266@2759|Eukaryota,38D84@33154|Opisthokonta,3NXHV@4751|Fungi,3QPH5@4890|Ascomycota,2167T@147550|Sordariomycetes,3UQDH@5151|Ophiostomatales	4751|Fungi	S	WD domain, G-beta repeat	SWD3	GO:0000228,GO:0000723,GO:0000785,GO:0000790,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0006139,GO:0006259,GO:0006323,GO:0006325,GO:0006333,GO:0006338,GO:0006342,GO:0006348,GO:0006355,GO:0006464,GO:0006479,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008213,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010564,GO:0010605,GO:0010629,GO:0016043,GO:0016458,GO:0016569,GO:0016570,GO:0016571,GO:0018022,GO:0018193,GO:0018205,GO:0019219,GO:0019222,GO:0019538,GO:0022607,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031497,GO:0031507,GO:0031974,GO:0031981,GO:0032200,GO:0032259,GO:0032991,GO:0034401,GO:0034641,GO:0034708,GO:0034968,GO:0035097,GO:0036211,GO:0040029,GO:0042592,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0048188,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051445,GO:0051568,GO:0051726,GO:0060249,GO:0060255,GO:0065007,GO:0065008,GO:0070013,GO:0070828,GO:0070868,GO:0070869,GO:0071103,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097549,GO:1901360,GO:1901564,GO:1902494,GO:1902679,GO:1903341,GO:1903506,GO:1903507,GO:1990234,GO:2000112,GO:2000113,GO:2000241,GO:2001141		ko:K14963	ko04934,map04934				ko00000,ko00001,ko03036				WD40	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	860.724953760098	-0.0570926841041588	0.0933210120015261	-0.611788094445709	0.540677967683766	0.617340723405767	FALSE	FALSE	down
gene_40	1978600	1978854	jgi.p|Ophnu1|1978600	Ophnu1	OphioH327chr_1	159385	160776	-	prediction	249	3	GO:0003824; GO:0008152; GO:0033814	catalytic activity; metabolic process; propanoyl-CoA C-acyltransferase activity	biological_process; molecular_function	0									yes	no	mRNA_40	TRUE	61273.S3C2W6	0.0	897.0	KOG1406@1|root,KOG1406@2759|Eukaryota,38CKQ@33154|Opisthokonta,3NVYV@4751|Fungi,3QPDS@4890|Ascomycota,2148T@147550|Sordariomycetes,3UT3U@5151|Ophiostomatales	4751|Fungi	I	Thiolase, C-terminal domain			2.3.1.176	ko:K08764	ko00120,ko01100,ko03320,ko04146,map00120,map01100,map03320,map04146	M00104	R03719,R04811	RC00004,RC00405,RC02725	ko00000,ko00001,ko00002,ko01000				Thiolase_C,Thiolase_N	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	758.213410406406	0.204952381119425	0.105380511131109	1.94487936070489	0.0517894996385944	0.0801225586311889	FALSE	FALSE	up
gene_41	1978601	1978855	jgi.p|Ophnu1|1978601	Ophnu1	OphioH327chr_1	161735	164838	-	prediction	253	6	GO:0003677; GO:0003700; GO:0005634; GO:0006350; GO:0006355; GO:0008270	DNA binding; nucleus; regulation of transcription, DNA-dependent; transcription; transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_41	TRUE	61273.S3C5J4	0.0	1591.0	2CU4E@1|root,2RJ72@2759|Eukaryota,39VVA@33154|Opisthokonta,3NXH0@4751|Fungi,3QK64@4890|Ascomycota,214U7@147550|Sordariomycetes,3UQ1J@5151|Ophiostomatales	4751|Fungi	L	Fungal specific transcription factor domain													Fungal_trans,Zn_clus	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	634.152685299842	-0.107485338770214	0.112171555622701	-0.958222770233754	0.337950437560288	0.417078394682247	FALSE	FALSE	down
gene_42	1978602	1978856	jgi.p|Ophnu1|1978602	Ophnu1	OphioH327chr_1	172896	174641	+	prediction	259	0				0									no	no	mRNA_42	TRUE	61273.S3D1H2	8.9e-296	821.0	KOG2858@1|root,KOG2858@2759|Eukaryota,39UNB@33154|Opisthokonta,3P368@4751|Fungi,3QU48@4890|Ascomycota,21QVN@147550|Sordariomycetes,3UV4K@5151|Ophiostomatales	4751|Fungi	S	HIT zinc finger	BCD1	GO:0003674,GO:0003676,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016074,GO:0034641,GO:0034660,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363											zf-HIT	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	953.695067042241	-1.03824284433713	0.103006059203166	-10.0794346698512	6.81169016103954e-24	7.3343481482388e-23	TRUE	TRUE	down
gene_43	1978603	1978857	jgi.p|Ophnu1|1978603	Ophnu1	OphioH327chr_1	176545	178038	+	prediction	263	0				0									no	no	mRNA_43	TRUE	35720.XP_003657529.1	8.35e-88	288.0	2EBNM@1|root,2SHQ7@2759|Eukaryota,3A4C7@33154|Opisthokonta,3P4R2@4751|Fungi,3QUPV@4890|Ascomycota,21948@147550|Sordariomycetes,3UBFG@5139|Sordariales,3HES6@35718|Chaetomiaceae	4751|Fungi																OTHER	FALSE	0.999999	0.000029		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	248.160626751105	-0.489225362765565	0.205581977340326	-2.37970939425146	0.0173262960042692	0.0296448318601928	TRUE	FALSE	down
