organism	gene_id	base_mean	raw_lfc	shrunk_lfc	padj	direction	eggnog_annotated	preferred_name	description	seed_ortholog	ortholog_groups	max_annotation_level	cog_category	pfam	eggnog_go	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_cazy	signal_peptide	dbcan_any_hit	dbcan_high_confidence	dbcan_family	dbcan_substrate	jgi_go_names	jgi_kegg_definition	jgi_kegg_pathway	display_label	annotation_quality	theme	full_annotation	strong
Ophiostoma	gene_3671	610.03289229542	1.9842391076849	1.9730397550908725	1.6087900819517501e-65	Upregulated	TRUE	DES1	Fatty acid desaturase	61273.S3CGE3	KOG2987@1|root,KOG2987@2759|Eukaryota,38DCA@33154|Opisthokonta,3NV6N@4751|Fungi,3QJRE@4890|Ascomycota,2125E@147550|Sordariomycetes,3UR19@5151|Ophiostomatales	4751|Fungi	I	FA_desaturase,Lipid_DES	GO:0003674,GO:0003824,GO:0006066,GO:0006629,GO:0006643,GO:0006665,GO:0006670,GO:0006672,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016491,GO:0016705,GO:0019751,GO:0030148,GO:0034311,GO:0034312,GO:0034641,GO:0042284,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044271,GO:0044281,GO:0044283,GO:0046165,GO:0046173,GO:0046467,GO:0046512,GO:0046513,GO:0046519,GO:0046520,GO:0055114,GO:0071704,GO:0097164,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	1.14.18.5,1.14.19.17	ko:K04712	ko00600,ko01100,ko04071,map00600,map01100,map04071		FALSE	FALSE	FALSE			2-hydroxyisobutyrate 3-monooxygenase activity; 4-chlorophenoxyacetate monooxygenase activity; 4-nitrocatechol 4-monooxygenase activity; alpha-pinene dehydrogenase activity; alpha-pinene monooxygenase activity; ammonia monooxygenase activity; di-n-butyltin dioxygenase activity; dimethylsilanediol hydroxylase activity; fluorene oxygenase activity; hydroxymethylsilanetriol oxidase activity; limonene 8-monooxygenase activity; methyl tertiary butyl ether 3-monooxygenase activity; methylsilanetriol hydroxylase activity; mono-butyltin dioxygenase activity; oxidoreductase activity; spheroidene monooxygenase activity; tert-butyl alcohol 2-monooxygenase activity; tri-n-butyltin dioxygenase activity	Acting on paired donors, with incorporation or reduction of	Ascorbate and aldarate metabolism; Flavonoids, stilbene and lignin biosynthesis; Fluorene degradation; gamma-Hexachlorocyclohexane degradation	DES1	Named gene	Regulation/signalling	Fatty acid desaturase	TRUE
Ophiostoma	gene_8491	4724.76770160977	1.98151959981598	1.9701400472727184	5.11250588845624e-64	Upregulated	TRUE	FAS1	N-terminal half of MaoC dehydratase	61273.S3BT09	COG0331@1|root,2QQJX@2759|Eukaryota,38EJX@33154|Opisthokonta,3NV76@4751|Fungi,3QMNX@4890|Ascomycota,2143D@147550|Sordariomycetes,3UT6X@5151|Ophiostomatales	4751|Fungi	I	Acyl_transf_1,DUF1729,MaoC_dehydrat_N,MaoC_dehydratas,SAT	GO:0001676,GO:0003674,GO:0003824,GO:0004312,GO:0004313,GO:0004314,GO:0004317,GO:0004318,GO:0004319,GO:0004321,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005811,GO:0005829,GO:0005835,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016053,GO:0016407,GO:0016408,GO:0016409,GO:0016417,GO:0016418,GO:0016419,GO:0016420,GO:0016491,GO:0016627,GO:0016628,GO:0016740,GO:0016746,GO:0016747,GO:0016829,GO:0016835,GO:0016836,GO:0019171,GO:0019752,GO:0032787,GO:0032991,GO:0042759,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046394,GO:0055114,GO:0071704,GO:0072330,GO:1901576	2.3.1.86	ko:K00668	ko00061,ko01100,ko01212,map00061,map01100,map01212		FALSE	FALSE	FALSE			fatty acid biosynthetic process; fatty acid synthase complex; fatty-acid synthase activity; fatty-acyl-CoA synthase activity; metabolic process; oxidoreductase activity	Fatty-acyl-CoA synthase.	Fatty acid biosynthesis (path 1)	FAS1	Named gene	Regulation/signalling	N-terminal half of MaoC dehydratase	TRUE
Ophiostoma	gene_6465	62333.1770139278	1.93914808231722	1.923073584586676	3.579000852872249e-43	Upregulated	TRUE	nmt1	NMT1/THI5 like	61273.S3C9V1	COG0715@1|root,2QQ87@2759|Eukaryota,38GXI@33154|Opisthokonta,3NUEB@4751|Fungi,3QNCT@4890|Ascomycota,216MM@147550|Sordariomycetes,3UV0X@5151|Ophiostomatales	4751|Fungi	P	NMT1	GO:0003674,GO:0003824,GO:0006725,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009228,GO:0009987,GO:0016853,GO:0017144,GO:0018130,GO:0019438,GO:0034641,GO:0042364,GO:0042723,GO:0042724,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046483,GO:0070283,GO:0070284,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576		ko:K18278	ko00730,ko01100,map00730,map01100		FALSE	TRUE	FALSE						nmt1	Named gene	Regulation/signalling	NMT1/THI5 like	TRUE
Ophiostoma	gene_2318	7986.01594693916	1.90896163125336	1.904540354516344	6.194893810349819e-150	Upregulated	TRUE	eglC	gpi-anchored cell wall	61273.S3CAB4	COG5309@1|root,2SI3D@2759|Eukaryota,38KPK@33154|Opisthokonta,3NYGC@4751|Fungi,3QPBE@4890|Ascomycota,213TW@147550|Sordariomycetes,3UT27@5151|Ophiostomatales	4751|Fungi	O	Glyco_hydro_17	GO:0003674,GO:0003824,GO:0005975,GO:0008150,GO:0008152,GO:0016740,GO:0016757,GO:0016787,GO:0016798,GO:0044238,GO:0071704	3.2.1.39	ko:K01199	ko00500,map00500	GH17	TRUE	TRUE	TRUE	GH17_e7		glucan endo-1,3-beta-D-glucosidase activity	Glucan endo-1,3-beta-D-glucosidase.	Starch and sucrose metabolism	eglC	Named gene	Regulation/signalling	gpi-anchored cell wall	TRUE
Ophiostoma	gene_2300	126.512478805847	1.95732361921992	1.897616240764711	3.27063298864928e-13	Upregulated	TRUE	PRO3	Pyrroline-5-carboxylate reductase dimerisation	61273.S3CQH6	COG0345@1|root,KOG3124@2759|Eukaryota,39QSG@33154|Opisthokonta,3NVU1@4751|Fungi,3QP95@4890|Ascomycota,211QG@147550|Sordariomycetes,3UUSR@5151|Ophiostomatales	4751|Fungi	E	F420_oxidored,P5CR_dimer	GO:0003674,GO:0003824,GO:0004735,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006560,GO:0006561,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0018130,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046483,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.5.1.2	ko:K00286	ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230		FALSE	FALSE	FALSE			oxidoreductase activity; pyrroline-5-carboxylate reductase activity	Pyrroline-5-carboxylate reductase.	Arginine and proline metabolism; Urea cycle and metabolism of amino groups	PRO3	Named gene	Regulation/signalling	Pyrroline-5-carboxylate reductase dimerisation	TRUE
Ophiostoma	gene_2815	443.272055524379	1.89673732493195	1.8850324636071356	2.5611460288877203e-58	Upregulated	TRUE	MET16	Phosphoadenosine phosphosulfate reductase family	61273.S3CV77	COG0175@1|root,KOG0189@2759|Eukaryota,38ZVC@33154|Opisthokonta,3NVJM@4751|Fungi,3QM8A@4890|Ascomycota,216YJ@147550|Sordariomycetes,3USP9@5151|Ophiostomatales	4751|Fungi	E	PAPS_reduct	GO:0000103,GO:0003674,GO:0003824,GO:0004604,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006790,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016667,GO:0016671,GO:0019379,GO:0019419,GO:0044237,GO:0044424,GO:0044464,GO:0055114	1.8.4.10,1.8.4.8	ko:K00390	ko00920,ko01100,ko01120,map00920,map01100,map01120		FALSE	FALSE	FALSE			cysteine biosynthetic process; metabolic process; phosphoadenylyl-sulfate reductase (thioredoxin) activity; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin); transferase activity			MET16	Named gene	Regulation/signalling	Phosphoadenosine phosphosulfate reductase family	TRUE
Ophiostoma	gene_4492	1550.44086435095	1.8554356383618	1.8472130278324048	3.69804993412365e-81	Upregulated	TRUE	ARO8	Aminotransferase class I and II	61273.S3CMT3	COG1167@1|root,KOG0634@2759|Eukaryota,38FH8@33154|Opisthokonta,3NU3Z@4751|Fungi,3QKSA@4890|Ascomycota,213AE@147550|Sordariomycetes,3UTDB@5151|Ophiostomatales	4751|Fungi	E	Aminotran_1_2	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0008793,GO:0009056,GO:0009063,GO:0009072,GO:0009074,GO:0009987,GO:0016054,GO:0016740,GO:0016769,GO:0019439,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0046395,GO:0047536,GO:0071704,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575	2.6.1.27,2.6.1.39,2.6.1.5,2.6.1.57	ko:K00838	ko00130,ko00270,ko00300,ko00350,ko00360,ko00380,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01210,ko01230,map00130,map00270,map00300,map00350,map00360,map00380,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01210,map01230		FALSE	FALSE	FALSE			biosynthetic process; pyridoxal phosphate binding; transferase activity, transferring nitrogenous groups			ARO8	Named gene	Regulation/signalling	Aminotransferase class I and II	TRUE
Ophiostoma	gene_7198	1162.23707508654	1.85698644386125	1.8297775182917	2.70455646677458e-25	Upregulated	TRUE	ppoC	Linoleate diol synthase	61273.S3C8P2	KOG2408@1|root,KOG2408@2759|Eukaryota,38G3P@33154|Opisthokonta,3NWZ7@4751|Fungi,3QK9G@4890|Ascomycota,21550@147550|Sordariomycetes	4751|Fungi	E	An_peroxidase,p450	GO:0001516,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006636,GO:0006690,GO:0006692,GO:0006693,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016053,GO:0019752,GO:0032787,GO:0033559,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0046394,GO:0046456,GO:0046457,GO:0071704,GO:0072330,GO:1901568,GO:1901570,GO:1901576	1.13.11.62,1.14.99.1	ko:K00509,ko:K11987,ko:K17862	ko00590,ko00591,ko01100,ko04064,ko04370,ko04611,ko04657,ko04668,ko04723,ko04726,ko04913,ko04921,ko04923,ko05140,ko05165,ko05167,ko05200,ko05204,ko05206,ko05222,map00590,map00591,map01100,map04064,map04370,map04611,map04657,map04668,map04723,map04726,map04913,map04921,map04923,map05140,map05165,map05167,map05200,map05204,map05206,map05222		FALSE	TRUE	FALSE			electron transport; heme binding; iron ion binding; monooxygenase activity; peroxidase activity; prostaglandin-endoperoxide synthase activity; response to oxidative stress	Prostaglandin-endoperoxide synthase.	Prostaglandin and leukotriene metabolism	ppoC	Named gene	Regulation/signalling	Linoleate diol synthase	TRUE
Ophiostoma	gene_4292	6595.90068100259	1.79997800730722	1.7922865517887083	4.99814616325319e-82	Upregulated	TRUE	MIR1	Mitochondrial carrier protein	61273.S3CM86	KOG0767@1|root,KOG0767@2759|Eukaryota,38DBA@33154|Opisthokonta,3NTWE@4751|Fungi,3QJGG@4890|Ascomycota,2132J@147550|Sordariomycetes,3USRJ@5151|Ophiostomatales	4751|Fungi	C	Mito_carr	GO:0003674,GO:0005215,GO:0005315,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0006839,GO:0008150,GO:0015291,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031975,GO:0032592,GO:0034220,GO:0035435,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098573,GO:0098656,GO:0098660,GO:0098661		ko:K15102			TRUE	TRUE	FALSE			binding; mitochondrial inner membrane; transport			MIR1	Named gene	Regulation/signalling	Mitochondrial carrier protein	TRUE
Ophiostoma	gene_2889	177.139276741907	1.82185465764243	1.788353160005108	1.88689422754247e-20	Upregulated	TRUE	ALD2	Belongs to the aldehyde dehydrogenase family	61273.S3CVF9	COG1012@1|root,KOG2450@2759|Eukaryota,38CDB@33154|Opisthokonta,3NW4N@4751|Fungi,3QJDB@4890|Ascomycota,213R8@147550|Sordariomycetes	4751|Fungi	E	Aldedh	GO:0001505,GO:0003674,GO:0003824,GO:0004028,GO:0004029,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006081,GO:0006082,GO:0006520,GO:0006576,GO:0006595,GO:0006598,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009308,GO:0009310,GO:0009987,GO:0016053,GO:0016491,GO:0016620,GO:0016903,GO:0019482,GO:0019483,GO:0019752,GO:0034641,GO:0042133,GO:0042136,GO:0042402,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576	1.2.1.5	ko:K00129	ko00010,ko00340,ko00350,ko00360,ko00410,ko00980,ko00982,ko01100,ko01110,ko01120,ko05204,map00010,map00340,map00350,map00360,map00410,map00980,map00982,map01100,map01110,map01120,map05204		FALSE	TRUE	FALSE			aldehyde dehydrogenase [NAD(P)+] activity; metabolic process; oxidoreductase activity	Aldehyde dehydrogenase (NAD(P)+).	Glycolysis / Gluconeogenesis; Histidine metabolism; Phenylalanine metabolism; Tyrosine metabolism	ALD2	Named gene	Regulation/signalling	Belongs to the aldehyde dehydrogenase family	TRUE
Ophiostoma	gene_8553	1807.06344254899	1.78532538897363	1.74977271967809	9.008875896731969e-19	Upregulated	TRUE	RDI1	RHO protein GDP dissociation inhibitor	29908.U7Q6Z8	KOG3205@1|root,KOG3205@2759|Eukaryota,38ETA@33154|Opisthokonta,3NZGF@4751|Fungi,3QQV5@4890|Ascomycota,211A1@147550|Sordariomycetes,3UT31@5151|Ophiostomatales	4751|Fungi	T	Rho_GDI	GO:0003674,GO:0005092,GO:0005094,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005933,GO:0005934,GO:0005935,GO:0006996,GO:0007010,GO:0007015,GO:0007154,GO:0007165,GO:0007264,GO:0008150,GO:0009987,GO:0016020,GO:0016043,GO:0023052,GO:0030029,GO:0030036,GO:0030234,GO:0030427,GO:0030695,GO:0032889,GO:0033043,GO:0035556,GO:0044088,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051128,GO:0051716,GO:0060589,GO:0065007,GO:0065009,GO:0071840,GO:0071944,GO:0097435,GO:0098772		ko:K12462	ko04722,ko04962,map04722,map04962		FALSE	TRUE	FALSE			cytoplasm; Rho GDP-dissociation inhibitor activity			RDI1	Named gene	Regulation/signalling	RHO protein GDP dissociation inhibitor	TRUE
Ophiostoma	gene_7032	508.366331862368	1.76882330503038	1.7423411646023226	1.80152479216622e-24	Upregulated	TRUE	exgD	Cellulase (glycosyl hydrolase family 5)	61273.S3BRJ3	COG2730@1|root,2QRG8@2759|Eukaryota,38M6K@33154|Opisthokonta,3NUQG@4751|Fungi,3QNAB@4890|Ascomycota,21617@147550|Sordariomycetes,3USFW@5151|Ophiostomatales	4751|Fungi	I	Cellulase	GO:0000003,GO:0000272,GO:0000746,GO:0000747,GO:0000935,GO:0003674,GO:0003824,GO:0004338,GO:0004553,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005856,GO:0005886,GO:0005937,GO:0005975,GO:0005976,GO:0006073,GO:0008150,GO:0008152,GO:0008422,GO:0009056,GO:0009057,GO:0009251,GO:0009986,GO:0009987,GO:0015629,GO:0015926,GO:0016020,GO:0016021,GO:0016043,GO:0016052,GO:0016787,GO:0016798,GO:0019953,GO:0022411,GO:0022414,GO:0030427,GO:0030428,GO:0031224,GO:0031505,GO:0031520,GO:0032153,GO:0032155,GO:0042995,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043332,GO:0044042,GO:0044237,GO:0044238,GO:0044260,GO:0044262,GO:0044264,GO:0044277,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044446,GO:0044459,GO:0044463,GO:0044464,GO:0044703,GO:0044764,GO:0045229,GO:0051286,GO:0051704,GO:0070871,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0071853,GO:0071944,GO:0098590,GO:0120025,GO:0120038,GO:1901575,GO:1904541,GO:1990819	3.2.1.58	ko:K01210	ko00500,map00500		FALSE	TRUE	TRUE	GH5_9	beta-glucan	carbohydrate metabolic process; glucan 1,3-beta-glucosidase activity; hydrolase activity, hydrolyzing O-glycosyl compounds	Glucan 1,3-beta-glucosidase.	Starch and sucrose metabolism	exgD	Named gene	Regulation/signalling	Cellulase (glycosyl hydrolase family 5)	TRUE
Ophiostoma	gene_4280	6743.1551598969	1.69545817310143	1.6859659633202209	2.27239716325312e-62	Upregulated	TRUE	TUB1	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	226899.F0X6U4	COG5023@1|root,KOG1376@2759|Eukaryota,38E06@33154|Opisthokonta,3NVD8@4751|Fungi,3QNGV@4890|Ascomycota,2149G@147550|Sordariomycetes,3UPSG@5151|Ophiostomatales	4751|Fungi	Z	Tubulin,Tubulin_C	GO:0000003,GO:0000070,GO:0000226,GO:0000235,GO:0000278,GO:0000280,GO:0000819,GO:0000922,GO:0003674,GO:0005198,GO:0005200,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005815,GO:0005816,GO:0005818,GO:0005819,GO:0005827,GO:0005828,GO:0005856,GO:0005874,GO:0005876,GO:0005880,GO:0005881,GO:0006810,GO:0006928,GO:0006996,GO:0007005,GO:0007010,GO:0007017,GO:0007018,GO:0007049,GO:0007051,GO:0007052,GO:0007059,GO:0007097,GO:0007127,GO:0007163,GO:0008150,GO:0008360,GO:0009987,GO:0010970,GO:0015630,GO:0016043,GO:0022402,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0030473,GO:0030705,GO:0031109,GO:0031122,GO:0031974,GO:0031981,GO:0032991,GO:0034399,GO:0034622,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0045132,GO:0045143,GO:0045298,GO:0046785,GO:0046907,GO:0048285,GO:0048311,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051179,GO:0051234,GO:0051258,GO:0051276,GO:0051321,GO:0051640,GO:0051641,GO:0051646,GO:0051647,GO:0051649,GO:0051656,GO:0061982,GO:0065003,GO:0065007,GO:0065008,GO:0070013,GO:0071840,GO:0071963,GO:0072384,GO:0097435,GO:0098813,GO:0098863,GO:0099080,GO:0099081,GO:0099098,GO:0099111,GO:0099512,GO:0099513,GO:0140013,GO:0140014,GO:1902850,GO:1903046,GO:1903047		ko:K07374	ko04145,ko04210,ko04530,ko04540,ko05130,map04145,map04210,map04530,map04540,map05130		FALSE	TRUE	FALSE			GTP binding; GTPase activity; microtubule; microtubule-based movement; microtubule-based process; protein complex; protein polymerization; structural molecule activity			TUB1	Named gene	Regulation/signalling	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site o…	TRUE
Ophiostoma	gene_6562	4750.87279296434	1.65236638933785	1.647635292645245	7.594038356339229e-121	Upregulated	TRUE	GAS5	Splits internally a 1,3-beta-glucan molecule and transfers the newly generated reducing end (the donor) to the non- reducing end of another 1,3-beta-glucan molecule (the acceptor) forming a 1,3-beta linkage, resulting in the elongation of 1,3- beta-glucan chains in the cell wall	61273.S3CR41	28JKR@1|root,2QRZZ@2759|Eukaryota,38F5F@33154|Opisthokonta,3NYHJ@4751|Fungi,3QMNE@4890|Ascomycota,2151U@147550|Sordariomycetes,3UTDP@5151|Ophiostomatales	4751|Fungi	G	Glyco_hydro_72	GO:0000003,GO:0000271,GO:0003006,GO:0003674,GO:0003824,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005628,GO:0005737,GO:0005783,GO:0005886,GO:0005975,GO:0005976,GO:0006073,GO:0006074,GO:0006075,GO:0007049,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009250,GO:0009272,GO:0009277,GO:0009653,GO:0009897,GO:0009986,GO:0009987,GO:0010383,GO:0010927,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016051,GO:0016740,GO:0019953,GO:0022402,GO:0022413,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030435,GO:0030437,GO:0030445,GO:0030446,GO:0031224,GO:0031225,GO:0031226,GO:0031233,GO:0031321,GO:0031362,GO:0031505,GO:0032502,GO:0032505,GO:0032989,GO:0033692,GO:0034293,GO:0034406,GO:0034407,GO:0034408,GO:0034410,GO:0034411,GO:0034412,GO:0034637,GO:0034645,GO:0035690,GO:0042123,GO:0042124,GO:0042221,GO:0042493,GO:0042546,GO:0042763,GO:0042764,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043934,GO:0043935,GO:0044036,GO:0044038,GO:0044042,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044703,GO:0045229,GO:0046658,GO:0048468,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051273,GO:0051274,GO:0051278,GO:0051321,GO:0051704,GO:0051716,GO:0070589,GO:0070590,GO:0070591,GO:0070592,GO:0070879,GO:0070880,GO:0070887,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0071944,GO:0071966,GO:0071969,GO:0071970,GO:0098552,GO:1901576,GO:1903046					TRUE	TRUE	TRUE	GH72_e0	beta-glucan				GAS5	Named gene	Regulation/signalling	Splits internally a 1,3-beta-glucan molecule and transfers the newly generated reducing end (the donor) to the non- reducing end of another 1,3-beta-glucan mol…	TRUE
Ophiostoma	gene_4221	4068.81709782144	1.64838060656507	1.631257847706295	1.43668460505282e-33	Upregulated	TRUE	DNF1	Phospholipid-translocating ATPase N-terminal	61273.S3CNL6	COG0474@1|root,KOG0206@2759|Eukaryota,38BZ2@33154|Opisthokonta,3NWQ9@4751|Fungi,3QM26@4890|Ascomycota,216F3@147550|Sordariomycetes,3UT8V@5151|Ophiostomatales	4751|Fungi	P	Cation_ATPase,E1-E2_ATPase,Hydrolase,PhoLip_ATPase_C,PhoLip_ATPase_N	GO:0000749,GO:0003674,GO:0003824,GO:0004012,GO:0005215,GO:0005319,GO:0005548,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005783,GO:0005794,GO:0005802,GO:0005886,GO:0005933,GO:0005935,GO:0005937,GO:0006810,GO:0006811,GO:0006820,GO:0006869,GO:0006886,GO:0006897,GO:0006900,GO:0006996,GO:0007163,GO:0008104,GO:0008150,GO:0009987,GO:0010033,GO:0010876,GO:0012505,GO:0015031,GO:0015075,GO:0015399,GO:0015405,GO:0015662,GO:0015711,GO:0015748,GO:0015833,GO:0015914,GO:0016020,GO:0016021,GO:0016043,GO:0016050,GO:0016192,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019236,GO:0022804,GO:0022853,GO:0022857,GO:0030427,GO:0031136,GO:0031137,GO:0031139,GO:0031224,GO:0031984,GO:0032991,GO:0033036,GO:0034204,GO:0034220,GO:0034613,GO:0042221,GO:0042623,GO:0042625,GO:0042626,GO:0042886,GO:0042995,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043332,GO:0043492,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044459,GO:0044463,GO:0044464,GO:0045184,GO:0045332,GO:0046907,GO:0046999,GO:0048193,GO:0048194,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051234,GO:0051286,GO:0051641,GO:0051649,GO:0051716,GO:0055085,GO:0061024,GO:0065007,GO:0065008,GO:0070727,GO:0070867,GO:0070887,GO:0071310,GO:0071444,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0090662,GO:0097035,GO:0098657,GO:0098660,GO:0098791,GO:0099131,GO:0120025,GO:0120038,GO:1902494,GO:1904949,GO:1990351,GO:1990531,GO:2000241,GO:2000243	3.6.1.3,3.6.3.1,3.6.3.8	ko:K01509,ko:K01530,ko:K01537	ko00230,ko04742,map00230,map04742		FALSE	TRUE	FALSE			ATP binding; ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism; hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances; integral to membrane; magnesium ion binding; membrane; phospholipid transport; phospholipid-translocating ATPase activity; transport	Magnesium-ATPase.	\N	DNF1	Named gene	Regulation/signalling	Phospholipid-translocating ATPase N-terminal	TRUE
