gene_id	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate
gene_234	mRNA_234	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_235	mRNA_235	OTHER	FALSE	0.999949	0.000054		FALSE	FALSE	0	-	-	-	-	-	-
gene_236	mRNA_236	SP	TRUE	0.184697	0.815265	CS pos: 22-23. Pr: 0.4934	FALSE	FALSE	0	-	-	-	-	-	-
gene_237	mRNA_237	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_238	mRNA_238	OTHER	FALSE	0.999931	0.000110		FALSE	FALSE	0	-	-	-	-	-	-
gene_239	mRNA_239	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_240	mRNA_240	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_241	mRNA_241	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_242	mRNA_242	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_243	mRNA_243	OTHER	FALSE	1.000000	0.000015		FALSE	FALSE	0	-	-	-	-	-	-
gene_244	mRNA_244	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_245	mRNA_245	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_246	mRNA_246	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_247	mRNA_247	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_248	mRNA_248	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_249	mRNA_249	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_250	mRNA_250	OTHER	FALSE	1.000000	0.000011		FALSE	FALSE	0	-	-	-	-	-	-
gene_251	mRNA_251	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_252	mRNA_252	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_253	mRNA_253	OTHER	FALSE	1.000000	0.000009		FALSE	FALSE	0	-	-	-	-	-	-
gene_254	mRNA_254	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_255	mRNA_255	OTHER	FALSE	1.000000	0.000012		FALSE	FALSE	0	-	-	-	-	-	-
gene_256	mRNA_256	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_257	mRNA_257	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_258	mRNA_258	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_259	mRNA_259	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_260	mRNA_260	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_261	mRNA_261	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_262	mRNA_262	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_263	mRNA_263	OTHER	FALSE	1.000000	0.000022		FALSE	FALSE	0	-	-	-	-	-	-
gene_264	mRNA_264	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_265	mRNA_265	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_266	mRNA_266	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_267	mRNA_267	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_268	mRNA_268	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_269	mRNA_269	OTHER	FALSE	1.000000	0.000024		TRUE	FALSE	1	-	-	-	GH92	-	-
gene_270	mRNA_270	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_271	mRNA_271	OTHER	FALSE	0.999912	0.000126		FALSE	FALSE	0	-	-	-	-	-	-
gene_272	mRNA_272	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_273	mRNA_273	OTHER	FALSE	0.993839	0.006211		FALSE	FALSE	0	-	-	-	-	-	-
gene_274	mRNA_274	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_275	mRNA_275	OTHER	FALSE	0.975419	0.024608		TRUE	FALSE	1	-	-	-	GT30	-	-
gene_276	mRNA_276	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_277	mRNA_277	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_278	mRNA_278	OTHER	FALSE	0.999955	0.000121		TRUE	TRUE	3	-	GH15(310-687)	GH15_e38(311-688)	GH15	GH15_e38	-
gene_279	mRNA_279	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_280	mRNA_280	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_281	mRNA_281	OTHER	FALSE	1.000000	0.000012		FALSE	FALSE	0	-	-	-	-	-	-
gene_282	mRNA_282	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_283	mRNA_283	OTHER	FALSE	0.999957	0.000091		FALSE	FALSE	0	-	-	-	-	-	-
gene_284	mRNA_284	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH47	-	-
gene_285	mRNA_285	OTHER	FALSE	0.999994	0.000041		FALSE	FALSE	0	-	-	-	-	-	-
gene_286	mRNA_286	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_287	mRNA_287	SP	TRUE	0.000241	0.999734	CS pos: 19-20. Pr: 0.9817	TRUE	FALSE	1	-	-	-	GH5	-	-
gene_288	mRNA_288	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_289	mRNA_289	OTHER	FALSE	0.996838	0.003198		TRUE	FALSE	1	-	-	-	GH20	-	-
gene_290	mRNA_290	OTHER	FALSE	0.999982	0.000047		FALSE	FALSE	0	-	-	-	-	-	-
gene_291	mRNA_291	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_292	mRNA_292	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_293	mRNA_293	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_294	mRNA_294	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_295	mRNA_295	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_296	mRNA_296	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_297	mRNA_297	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GH154(25-373)	GH154_e10(26-373)	GH154	GH154_e10	arabinogalactan
gene_298	mRNA_298	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_299	mRNA_299	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_300	mRNA_300	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH154	-	-
gene_301	mRNA_301	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_302	mRNA_302	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_303	mRNA_303	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_304	mRNA_304	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_305	mRNA_305	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_306	mRNA_306	OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-
gene_307	mRNA_307	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_308	mRNA_308	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_309	mRNA_309	OTHER	FALSE	1.000000	0.000005		TRUE	FALSE	1	-	-	-	GH5_5+GH5_5	-	-
gene_310	mRNA_310	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_311	mRNA_311	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_312	mRNA_312	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_313	mRNA_313	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_314	mRNA_314	OTHER	FALSE	0.839071	0.160937		FALSE	FALSE	0	-	-	-	-	-	-
gene_315	mRNA_315	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_316	mRNA_316	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_317	mRNA_317	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-
gene_318	mRNA_318	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH71	-	-
gene_319	mRNA_319	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_320	mRNA_320	OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-
gene_321	mRNA_321	OTHER	FALSE	1.000000	0.000006		TRUE	FALSE	1	-	-	-	GH0	-	-
gene_322	mRNA_322	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_323	mRNA_323	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH2_16+GH2_16	-	-
gene_324	mRNA_324	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_325	mRNA_325	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_326	mRNA_326	OTHER	FALSE	0.999973	0.000061		TRUE	FALSE	1	-	-	-	GH63	-	-
gene_327	mRNA_327	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_328	mRNA_328	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_329	mRNA_329	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_330	mRNA_330	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT8	-	-
gene_331	mRNA_331	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_332	mRNA_332	OTHER	FALSE	1.000000	0.000019		FALSE	FALSE	0	-	-	-	-	-	-
gene_333	mRNA_333	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_334	mRNA_334	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_335	mRNA_335	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH76	-	-
gene_336	mRNA_336	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.101:2	GH76(209-596)	GH76_e44(214-590)	GH76	GH76_e44	alpha-mannan
gene_337	mRNA_337	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_338	mRNA_338	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_339	mRNA_339	OTHER	FALSE	1.000000	0.000033		FALSE	FALSE	0	-	-	-	-	-	-
gene_340	mRNA_340	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_341	mRNA_341	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_342	mRNA_342	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_343	mRNA_343	OTHER	FALSE	0.999945	0.000076		TRUE	FALSE	1	-	-	-	GH43_26	-	-
gene_344	mRNA_344	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA3_2+AA3_2	-	-
gene_345	mRNA_345	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT50	-	-
gene_346	mRNA_346	OTHER	FALSE	0.999937	0.000103		FALSE	FALSE	0	-	-	-	-	-	-
gene_347	mRNA_347	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_348	mRNA_348	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_349	mRNA_349	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_350	mRNA_350	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_351	mRNA_351	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_352	mRNA_352	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_353	mRNA_353	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_354	mRNA_354	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_355	mRNA_355	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_356	mRNA_356	OTHER	FALSE	0.999610	0.000392		FALSE	FALSE	0	-	-	-	-	-	-
gene_357	mRNA_357	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_358	mRNA_358	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_359	mRNA_359	OTHER	FALSE	0.998686	0.001349		FALSE	FALSE	0	-	-	-	-	-	-
gene_360	mRNA_360	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_361	mRNA_361	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_362	mRNA_362	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH27	-	-
gene_363	mRNA_363	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT31	-	-
gene_364	mRNA_364	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_365	mRNA_365	OTHER	FALSE	0.981163	0.018842		FALSE	FALSE	0	-	-	-	-	-	-
gene_366	mRNA_366	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_367	mRNA_367	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_368	mRNA_368	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_369	mRNA_369	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_370	mRNA_370	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_371	mRNA_371	OTHER	FALSE	0.999805	0.000203		FALSE	FALSE	0	-	-	-	-	-	-
gene_372	mRNA_372	OTHER	FALSE	1.000000	0.000010		TRUE	TRUE	3	-	GH16_1(102-346)	GH16_e91(103-333)	GH16_1+GH16_1	GH16_1	-
gene_373	mRNA_373	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT8	-	-
gene_374	mRNA_374	SP	TRUE	0.000313	0.999692	CS pos: 20-21. Pr: 0.9773	FALSE	FALSE	0	-	-	-	-	-	-
gene_375	mRNA_375	OTHER	FALSE	0.999908	0.000125		TRUE	FALSE	1	-	-	-	GH18	-	-
gene_376	mRNA_376	OTHER	FALSE	0.999101	0.000933		FALSE	FALSE	0	-	-	-	-	-	-
gene_377	mRNA_377	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_378	mRNA_378	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_379	mRNA_379	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_380	mRNA_380	OTHER	FALSE	0.999481	0.000531		FALSE	FALSE	0	-	-	-	-	-	-
gene_381	mRNA_381	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_382	mRNA_382	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_383	mRNA_383	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_384	mRNA_384	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_385	mRNA_385	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_386	mRNA_386	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GH36	-	-
gene_387	mRNA_387	OTHER	FALSE	1.000000	0.000028		FALSE	FALSE	0	-	-	-	-	-	-
gene_388	mRNA_388	SP	TRUE	0.000349	0.999616	CS pos: 20-21. Pr: 0.9682	TRUE	TRUE	3	1.1.3.-:1	AA7(195-389)	AA7_e0(195-385)	GH20	AA7_e0	xylan
gene_389	mRNA_389	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_390	mRNA_390	SP	TRUE	0.075942	0.924054	CS pos: 43-44. Pr: 0.8447	FALSE	FALSE	0	-	-	-	-	-	-
gene_391	mRNA_391	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_392	mRNA_392	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_393	mRNA_393	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_394	mRNA_394	SP	TRUE	0.000282	0.999705	CS pos: 25-26. Pr: 0.9591	TRUE	TRUE	3	-	GH16_1(65-312)	GH16_e226(70-312)	GH16_1+GH16_1	GH16_1	-
gene_395	mRNA_395	OTHER	FALSE	0.999701	0.000323		TRUE	FALSE	1	-	-	-	GH16_1+GH16_1	-	-
gene_396	mRNA_396	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_397	mRNA_397	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH31_15+GH31_15	-	-
gene_398	mRNA_398	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_399	mRNA_399	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_400	mRNA_400	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_401	mRNA_401	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_402	mRNA_402	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_403	mRNA_403	OTHER	FALSE	0.999134	0.000886		FALSE	FALSE	0	-	-	-	-	-	-
gene_404	mRNA_404	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_405	mRNA_405	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_406	mRNA_406	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_407	mRNA_407	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_408	mRNA_408	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_409	mRNA_409	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_410	mRNA_410	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_411	mRNA_411	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_412	mRNA_412	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_413	mRNA_413	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_414	mRNA_414	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_415	mRNA_415	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_416	mRNA_416	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT31	-	-
gene_417	mRNA_417	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_418	mRNA_418	OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-
gene_419	mRNA_419	OTHER	FALSE	0.999762	0.000253		FALSE	FALSE	0	-	-	-	-	-	-
gene_420	mRNA_420	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_421	mRNA_421	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_422	mRNA_422	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_423	mRNA_423	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_424	mRNA_424	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_425	mRNA_425	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_426	mRNA_426	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_427	mRNA_427	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_428	mRNA_428	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_429	mRNA_429	OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-
gene_430	mRNA_430	OTHER	FALSE	1.000000	0.000024		FALSE	FALSE	0	-	-	-	-	-	-
gene_431	mRNA_431	OTHER	FALSE	0.999986	0.000060		FALSE	FALSE	0	-	-	-	-	-	-
gene_432	mRNA_432	OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-
gene_433	mRNA_433	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_434	mRNA_434	OTHER	FALSE	1.000000	0.000021		FALSE	FALSE	0	-	-	-	-	-	-
gene_435	mRNA_435	SP	TRUE	0.000837	0.999128	CS pos: 16-17. Pr: 0.9615	FALSE	FALSE	0	-	-	-	-	-	-
gene_436	mRNA_436	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_437	mRNA_437	OTHER	FALSE	1.000000	0.000011		FALSE	FALSE	0	-	-	-	-	-	-
gene_438	mRNA_438	OTHER	FALSE	0.999935	0.000088		FALSE	FALSE	0	-	-	-	-	-	-
gene_439	mRNA_439	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_440	mRNA_440	OTHER	FALSE	0.999983	0.000030		FALSE	FALSE	0	-	-	-	-	-	-
gene_441	mRNA_441	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_442	mRNA_442	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_443	mRNA_443	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_444	mRNA_444	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_445	mRNA_445	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	-	GT1_e51(13-173)	GT1	GT1_e51	-
gene_446	mRNA_446	OTHER	FALSE	1.000000	0.000016		FALSE	FALSE	0	-	-	-	-	-	-
gene_447	mRNA_447	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_448	mRNA_448	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH31_1+GH31_1	-	-
gene_449	mRNA_449	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_450	mRNA_450	OTHER	FALSE	0.910818	0.089202		FALSE	FALSE	0	-	-	-	-	-	-
gene_451	mRNA_451	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_452	mRNA_452	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_453	mRNA_453	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH76	-	-
gene_454	mRNA_454	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_455	mRNA_455	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_456	mRNA_456	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_457	mRNA_457	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_458	mRNA_458	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_459	mRNA_459	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_460	mRNA_460	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_461	mRNA_461	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_462	mRNA_462	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_463	mRNA_463	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH16_2+GH16_2	-	-
gene_464	mRNA_464	SP	TRUE	0.000164	0.999827	CS pos: 19-20. Pr: 0.8470	FALSE	FALSE	0	-	-	-	-	-	-
gene_465	mRNA_465	OTHER	FALSE	0.996579	0.003453		FALSE	FALSE	0	-	-	-	-	-	-
gene_466	mRNA_466	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_467	mRNA_467	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_468	mRNA_468	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_469	mRNA_469	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_470	mRNA_470	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_471	mRNA_471	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_472	mRNA_472	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
